LOAN_ID,CUSTOMER_ID,LOAN_TYPE,SANCTION_AMT,INT_RATE,TENURE_MTHS
LN-HM-09017,RET-09017,Home Loan,3100000.0,9.07,120
LN-HM-09018,RET-09018,Personal Loan,1530000.0,13.64,48
LN-HM-09019,RET-09019,Home Loan,1870000.0,8.97,240
LN-HM-09020,RET-09020,Home Loan,3980000.0,8.52,120
LN-HM-09021,RET-09021,Home Loan,3600000.0,8.7,120
LN-HM-09022,RET-09022,Personal Loan,670000.0,12.56,12
LN-HM-09023,RET-09023,Home Loan,3040000.0,8.84,240
LN-HM-09024,RET-09024,Personal Loan,190000.0,13.66,36
LN-HM-09025,RET-09025,Personal Loan,220000.0,11.26,24
LN-HM-09026,RET-09026,Home Loan,21800000.0,9.42,300
LN-HM-09027,RET-09027,Personal Loan,940000.0,13.62,60
LN-HM-09028,RET-09028,Home Loan,13220000.0,9.1,300
LN-HM-09029,RET-09029,Vehicle Loan,670000.0,9.98,48
LN-HM-09030,RET-09030,Home Loan,4910000.0,9.39,120
LN-HM-09031,RET-09031,Home Loan,2660000.0,9.48,240
LN-HM-09032,RET-09032,Vehicle Loan,730000.0,10.36,84
LN-HM-09033,RET-09033,Vehicle Loan,1160000.0,9.81,84
LN-HM-09034,RET-09034,Home Loan,2090000.0,8.69,120
LN-HM-09035,RET-09035,Vehicle Loan,610000.0,10.47,48
LN-HM-09036,RET-09036,Vehicle Loan,1270000.0,9.41,84
LN-HM-09037,RET-09037,Vehicle Loan,610000.0,10.79,36
LN-HM-09038,RET-09038,Home Loan,3900000.0,8.72,300
LN-HM-09039,RET-09039,Home Loan,2230000.0,9.44,120
LN-HM-09040,RET-09040,Home Loan,3660000.0,8.81,240
LN-HM-09041,RET-09041,Home Loan,2720000.0,8.8,120
LN-HM-09042,RET-09042,Home Loan,9220000.0,9.25,180
LN-HM-09043,RET-09043,Vehicle Loan,720000.0,10.22,48
LN-HM-09044,RET-09044,Home Loan,2610000.0,9.25,240
LN-HM-09045,RET-09045,Home Loan,10470000.0,9.41,300
LN-HM-09046,RET-09046,Personal Loan,390000.0,12.49,60
LN-HM-09047,RET-09047,Home Loan,2680000.0,9.09,240
LN-HM-09048,RET-09048,Home Loan,1950000.0,8.8,120
LN-HM-09049,RET-09049,Vehicle Loan,1650000.0,9.14,48
LN-HM-09050,RET-09050,Home Loan,1670000.0,9.14,180
LN-HM-09051,RET-09051,Vehicle Loan,2340000.0,10.85,48
LN-HM-09052,RET-09052,Personal Loan,1010000.0,11.73,12
LN-HM-09053,RET-09053,Vehicle Loan,1730000.0,10.64,72
LN-HM-09054,RET-09054,Home Loan,6190000.0,9.21,300
LN-HM-09055,RET-09055,Vehicle Loan,670000.0,10.2,36
LN-HM-09056,RET-09056,Personal Loan,390000.0,13.15,36
LN-HM-09057,RET-09057,Home Loan,2060000.0,8.69,240
LN-HM-09058,RET-09058,Personal Loan,580000.0,11.99,48
LN-HM-09059,RET-09059,Home Loan,4740000.0,9.39,120
LN-HM-09060,RET-09060,Personal Loan,1090000.0,11.83,36
LN-HM-09061,RET-09061,Home Loan,3040000.0,9.25,300
LN-HM-09062,RET-09062,Home Loan,2570000.0,8.8,180
LN-HM-09063,RET-09063,Vehicle Loan,610000.0,9.31,72
LN-HM-09064,RET-09064,Home Loan,5770000.0,9.16,180
LN-HM-09065,RET-09065,Vehicle Loan,850000.0,10.23,36
LN-HM-09066,RET-09066,Personal Loan,1390000.0,12.76,24
LN-HM-09067,RET-09067,Home Loan,3860000.0,9.21,120
LN-HM-09068,RET-09068,Home Loan,7850000.0,8.54,300
LN-HM-09069,RET-09069,Personal Loan,730000.0,12.62,48
LN-HM-09070,RET-09070,Vehicle Loan,1170000.0,10.39,48
LN-HM-09071,RET-09071,Personal Loan,180000.0,11.41,48
LN-HM-09072,RET-09072,Home Loan,2320000.0,8.66,180
LN-HM-09073,RET-09073,Home Loan,1710000.0,8.89,300
LN-HM-09074,RET-09074,Home Loan,5450000.0,9.42,300
LN-HM-09075,RET-09075,Vehicle Loan,2350000.0,9.87,60
LN-HM-09076,RET-09076,Personal Loan,1470000.0,12.14,36
LN-HM-09077,RET-09077,Vehicle Loan,1360000.0,10.37,72
LN-HM-09078,RET-09078,Vehicle Loan,920000.0,9.22,84
LN-HM-09079,RET-09079,Home Loan,1320000.0,9.12,120
LN-HM-09080,RET-09080,Home Loan,3540000.0,9.26,180
LN-HM-09081,RET-09081,Home Loan,2670000.0,9.38,180
LN-HM-09082,RET-09082,Home Loan,2250000.0,8.63,300
LN-HM-09083,RET-09083,Home Loan,4930000.0,9.42,300
LN-HM-09084,RET-09084,Vehicle Loan,520000.0,9.88,72
LN-HM-09085,RET-09085,Home Loan,5610000.0,9.24,300
LN-HM-09086,RET-09086,Vehicle Loan,760000.0,10.56,36
LN-HM-09087,RET-09087,Home Loan,3580000.0,9.32,300
LN-HM-09088,RET-09088,Personal Loan,480000.0,13.07,12
LN-HM-09089,RET-09089,Home Loan,2130000.0,9.03,300
LN-HM-09090,RET-09090,Vehicle Loan,2720000.0,10.12,48
LN-HM-09091,RET-09091,Home Loan,910000.0,9.45,180
LN-HM-09092,RET-09092,Home Loan,5500000.0,8.78,240
LN-HM-09093,RET-09093,Home Loan,2850000.0,8.85,180
LN-HM-09094,RET-09094,Personal Loan,1230000.0,12.92,24
LN-HM-09095,RET-09095,Home Loan,4660000.0,8.64,180
LN-HM-09096,RET-09096,Personal Loan,1270000.0,13.71,24
LN-HM-09097,RET-09097,Home Loan,4060000.0,8.92,180
LN-HM-09098,RET-09098,Home Loan,3310000.0,9.32,240
LN-HM-09099,RET-09099,Personal Loan,1310000.0,11.78,48
LN-HM-09100,RET-09100,Home Loan,2660000.0,9.4,180
LN-HM-09101,RET-09101,Home Loan,6700000.0,9.32,180
LN-HM-09102,RET-09102,Home Loan,4930000.0,9.49,180
LN-HM-09103,RET-09103,Home Loan,1950000.0,8.88,120
LN-HM-09104,RET-09104,Home Loan,3350000.0,8.81,300
LN-HM-09105,RET-09105,Home Loan,4140000.0,8.64,300
LN-HM-09106,RET-09106,Vehicle Loan,450000.0,9.14,84
LN-HM-09107,RET-09107,Personal Loan,1340000.0,11.43,60
LN-HM-09108,RET-09108,Vehicle Loan,610000.0,10.14,60
LN-HM-09109,RET-09109,Home Loan,1760000.0,9.11,120
LN-HM-09110,RET-09110,Personal Loan,560000.0,12.6,60
LN-HM-09111,RET-09111,Personal Loan,520000.0,12.34,36
LN-HM-09112,RET-09112,Home Loan,1630000.0,8.91,180
LN-HM-09113,RET-09113,Vehicle Loan,880000.0,9.24,60
LN-HM-09114,RET-09114,Vehicle Loan,1330000.0,9.04,36
LN-HM-09115,RET-09115,Home Loan,2200000.0,8.72,180
LN-HM-09116,RET-09116,Vehicle Loan,1550000.0,9.92,84
LN-HM-09117,RET-09117,Home Loan,5760000.0,9.43,240
LN-HM-09118,RET-09118,Home Loan,3710000.0,9.1,240
LN-HM-09119,RET-09119,Home Loan,11580000.0,8.72,300
LN-HM-09120,RET-09120,Vehicle Loan,4180000.0,9.04,48
LN-HM-09121,RET-09121,Vehicle Loan,1080000.0,10.07,84
LN-HM-09122,RET-09122,Vehicle Loan,600000.0,10.01,48
LN-HM-09123,RET-09123,Home Loan,2160000.0,9.31,180
LN-HM-09124,RET-09124,Home Loan,3900000.0,9.22,120
LN-HM-09125,RET-09125,Home Loan,9880000.0,9.3,120
LN-HM-09126,RET-09126,Home Loan,1900000.0,8.6,300
LN-HM-09127,RET-09127,Home Loan,3360000.0,8.85,240
LN-HM-09128,RET-09128,Personal Loan,720000.0,13.06,12
LN-HM-09129,RET-09129,Home Loan,2570000.0,9.38,180
LN-HM-09130,RET-09130,Home Loan,1910000.0,9.04,240
LN-HM-09131,RET-09131,Home Loan,1760000.0,8.65,120
LN-HM-09132,RET-09132,Home Loan,8000000.0,9.34,300
LN-HM-09133,RET-09133,Home Loan,5580000.0,9.35,240
LN-HM-09134,RET-09134,Home Loan,3180000.0,8.75,180
LN-HM-09135,RET-09135,Home Loan,7200000.0,8.86,180
LN-HM-09136,RET-09136,Home Loan,1950000.0,8.87,180
LN-HM-09137,RET-09137,Personal Loan,970000.0,12.7,60
LN-HM-09138,RET-09138,Personal Loan,510000.0,13.38,12
LN-HM-09139,RET-09139,Home Loan,7680000.0,9.16,240
LN-HM-09140,RET-09140,Vehicle Loan,900000.0,9.9,48
LN-HM-09141,RET-09141,Home Loan,5650000.0,8.97,120
LN-HM-09142,RET-09142,Home Loan,3200000.0,8.81,180
LN-HM-09143,RET-09143,Personal Loan,1120000.0,13.01,12
LN-HM-09144,RET-09144,Personal Loan,980000.0,12.12,36
LN-HM-09145,RET-09145,Personal Loan,210000.0,11.19,24
LN-HM-09146,RET-09146,Vehicle Loan,1690000.0,10.33,36
LN-HM-09147,RET-09147,Personal Loan,340000.0,12.35,24
LN-HM-09148,RET-09148,Vehicle Loan,500000.0,10.96,84
LN-HM-09149,RET-09149,Home Loan,3180000.0,9.15,300
LN-HM-09150,RET-09150,Vehicle Loan,2760000.0,9.18,48
LN-HM-09151,RET-09151,Personal Loan,420000.0,13.94,48
LN-HM-09152,RET-09152,Personal Loan,1040000.0,11.69,24
LN-HM-09153,RET-09153,Personal Loan,270000.0,11.64,60
LN-HM-09154,RET-09154,Vehicle Loan,270000.0,9.65,60
LN-HM-09155,RET-09155,Home Loan,1340000.0,8.88,240
LN-HM-09156,RET-09156,Personal Loan,1330000.0,11.22,36
LN-HM-09157,RET-09157,Vehicle Loan,1140000.0,9.28,60
LN-HM-09158,RET-09158,Home Loan,6010000.0,9.14,300
LN-HM-09159,RET-09159,Home Loan,7240000.0,9.31,240
LN-HM-09160,RET-09160,Vehicle Loan,520000.0,9.45,36
LN-HM-09161,RET-09161,Vehicle Loan,2470000.0,10.55,84
LN-HM-09162,RET-09162,Personal Loan,270000.0,13.06,48
LN-HM-09163,RET-09163,Home Loan,6690000.0,8.62,300
LN-HM-09164,RET-09164,Personal Loan,1010000.0,11.58,60
LN-HM-09165,RET-09165,Personal Loan,710000.0,12.62,12
LN-HM-09166,RET-09166,Home Loan,3910000.0,9.27,120
LN-HM-09167,RET-09167,Vehicle Loan,1140000.0,9.69,48
LN-HM-09168,RET-09168,Personal Loan,850000.0,11.11,12
LN-HM-09169,RET-09169,Home Loan,2940000.0,9.05,300
LN-HM-09170,RET-09170,Home Loan,2760000.0,9.2,180
LN-HM-09171,RET-09171,Home Loan,2600000.0,8.82,240
LN-HM-09172,RET-09172,Vehicle Loan,1850000.0,10.62,84
LN-HM-09173,RET-09173,Vehicle Loan,550000.0,10.52,60
LN-HM-09174,RET-09174,Home Loan,2770000.0,8.99,120
LN-HM-09175,RET-09175,Home Loan,3250000.0,8.81,180
LN-HM-09176,RET-09176,Home Loan,2720000.0,8.91,120
LN-HM-09177,RET-09177,Personal Loan,730000.0,12.28,60
LN-HM-09178,RET-09178,Personal Loan,370000.0,12.5,60
LN-HM-09179,RET-09179,Home Loan,7960000.0,8.84,300
LN-HM-09180,RET-09180,Home Loan,7350000.0,8.7,240
LN-HM-09181,RET-09181,Personal Loan,650000.0,11.53,12
LN-HM-09182,RET-09182,Personal Loan,550000.0,12.97,24
LN-HM-09183,RET-09183,Home Loan,1830000.0,8.62,300
LN-HM-09184,RET-09184,Vehicle Loan,1110000.0,10.93,48
LN-HM-09185,RET-09185,Home Loan,4450000.0,9.25,180
LN-HM-09186,RET-09186,Personal Loan,1550000.0,12.1,24
LN-HM-09187,RET-09187,Personal Loan,740000.0,12.24,24
LN-HM-09188,RET-09188,Personal Loan,600000.0,13.8,48
LN-HM-09189,RET-09189,Home Loan,2440000.0,9.31,180
LN-HM-09190,RET-09190,Home Loan,4980000.0,8.82,300
LN-HM-09191,RET-09191,Vehicle Loan,1080000.0,10.49,84
LN-HM-09192,RET-09192,Home Loan,2790000.0,8.9,180
LN-HM-09193,RET-09193,Personal Loan,330000.0,11.19,60
LN-HM-09194,RET-09194,Home Loan,3720000.0,9.32,120
LN-HM-09195,RET-09195,Vehicle Loan,1920000.0,9.39,84
LN-HM-09196,RET-09196,Vehicle Loan,1830000.0,10.13,72
LN-HM-09197,RET-09197,Personal Loan,470000.0,11.01,48
LN-HM-09198,RET-09198,Vehicle Loan,530000.0,9.56,72
LN-HM-09199,RET-09199,Personal Loan,460000.0,12.82,60
LN-HM-09200,RET-09200,Personal Loan,680000.0,13.23,24
LN-HM-09201,RET-09201,Personal Loan,930000.0,13.27,12
LN-HM-09202,RET-09202,Home Loan,2760000.0,8.53,240
LN-HM-09203,RET-09203,Home Loan,7770000.0,8.79,240
LN-HM-09204,RET-09204,Personal Loan,830000.0,11.47,36
LN-HM-09205,RET-09205,Home Loan,2970000.0,9.04,120
LN-HM-09206,RET-09206,Personal Loan,990000.0,11.23,24
LN-HM-09207,RET-09207,Personal Loan,290000.0,13.7,36
LN-HM-09208,RET-09208,Home Loan,2640000.0,8.86,180
LN-HM-09209,RET-09209,Home Loan,1290000.0,9.07,120
LN-HM-09210,RET-09210,Personal Loan,480000.0,12.67,12
LN-HM-09211,RET-09211,Home Loan,5350000.0,9.4,240
LN-HM-09212,RET-09212,Home Loan,5930000.0,9.33,120
LN-HM-09213,RET-09213,Personal Loan,650000.0,13.58,48
LN-HM-09214,RET-09214,Home Loan,2630000.0,9.11,120
LN-HM-09215,RET-09215,Home Loan,5450000.0,8.88,240
LN-HM-09216,RET-09216,Home Loan,1610000.0,8.75,120
LN-HM-09217,RET-09217,Home Loan,1610000.0,9.48,120
LN-HM-09218,RET-09218,Personal Loan,550000.0,13.21,36
LN-HM-09219,RET-09219,Personal Loan,1500000.0,12.45,12
LN-HM-09220,RET-09220,Home Loan,3120000.0,8.6,240
LN-HM-09221,RET-09221,Vehicle Loan,630000.0,9.09,60
LN-HM-09222,RET-09222,Vehicle Loan,580000.0,9.83,60
LN-HM-09223,RET-09223,Home Loan,1290000.0,8.76,300
LN-HM-09224,RET-09224,Personal Loan,310000.0,12.87,36
LN-HM-09225,RET-09225,Home Loan,9870000.0,9.18,120
LN-HM-09226,RET-09226,Personal Loan,1420000.0,11.89,12
LN-HM-09227,RET-09227,Home Loan,1170000.0,8.63,240
LN-HM-09228,RET-09228,Home Loan,1340000.0,8.63,120
LN-HM-09229,RET-09229,Home Loan,2010000.0,8.96,180
LN-HM-09230,RET-09230,Home Loan,1050000.0,8.75,240
LN-HM-09231,RET-09231,Home Loan,11730000.0,8.66,120
LN-HM-09232,RET-09232,Home Loan,2410000.0,8.74,120
LN-HM-09233,RET-09233,Home Loan,4730000.0,8.89,240
LN-HM-09234,RET-09234,Vehicle Loan,790000.0,9.87,72
LN-HM-09235,RET-09235,Home Loan,1730000.0,9.18,300
LN-HM-09236,RET-09236,Personal Loan,1860000.0,11.84,24
LN-HM-09237,RET-09237,Home Loan,6210000.0,9.44,180
LN-HM-09238,RET-09238,Home Loan,2850000.0,9.2,180
LN-HM-09239,RET-09239,Home Loan,13680000.0,9.15,240
LN-HM-09240,RET-09240,Vehicle Loan,990000.0,9.7,84
LN-HM-09241,RET-09241,Vehicle Loan,1100000.0,9.55,84
LN-HM-09242,RET-09242,Personal Loan,1320000.0,12.11,36
LN-HM-09243,RET-09243,Home Loan,3100000.0,8.55,120
LN-HM-09244,RET-09244,Vehicle Loan,2580000.0,9.18,60
LN-HM-09245,RET-09245,Personal Loan,950000.0,11.45,48
LN-HM-09246,RET-09246,Personal Loan,180000.0,12.81,48
LN-HM-09247,RET-09247,Home Loan,1020000.0,9.13,240
LN-HM-09248,RET-09248,Vehicle Loan,1910000.0,9.05,72
LN-HM-09249,RET-09249,Home Loan,2120000.0,8.68,240
LN-HM-09250,RET-09250,Vehicle Loan,1660000.0,10.16,84
LN-HM-09251,RET-09251,Home Loan,7220000.0,9.3,180
LN-HM-09252,RET-09252,Home Loan,3730000.0,8.55,240
LN-HM-09253,RET-09253,Personal Loan,370000.0,11.64,36
LN-HM-09254,RET-09254,Home Loan,4030000.0,9.01,300
LN-HM-09255,RET-09255,Home Loan,4660000.0,9.33,180
LN-HM-09256,RET-09256,Vehicle Loan,890000.0,10.1,36
LN-HM-09257,RET-09257,Home Loan,1160000.0,8.68,180
LN-HM-09258,RET-09258,Personal Loan,680000.0,12.09,48
LN-HM-09259,RET-09259,Home Loan,4110000.0,8.58,120
LN-HM-09260,RET-09260,Personal Loan,350000.0,11.21,12
LN-HM-09261,RET-09261,Personal Loan,310000.0,12.3,24
LN-HM-09262,RET-09262,Home Loan,1870000.0,9.49,300
LN-HM-09263,RET-09263,Personal Loan,230000.0,13.57,12
LN-HM-09264,RET-09264,Home Loan,3510000.0,8.83,180
LN-HM-09265,RET-09265,Home Loan,4220000.0,8.97,240
LN-HM-09266,RET-09266,Home Loan,2810000.0,9.25,120
LN-HM-09267,RET-09267,Vehicle Loan,560000.0,9.76,48
LN-HM-09268,RET-09268,Home Loan,4560000.0,8.86,300
LN-HM-09269,RET-09269,Home Loan,3510000.0,9.25,120
LN-HM-09270,RET-09270,Vehicle Loan,990000.0,10.37,72
LN-HM-09271,RET-09271,Vehicle Loan,1430000.0,10.08,60
LN-HM-09272,RET-09272,Vehicle Loan,1470000.0,9.97,48
LN-HM-09273,RET-09273,Vehicle Loan,850000.0,9.25,60
LN-HM-09274,RET-09274,Home Loan,1880000.0,9.22,240
LN-HM-09275,RET-09275,Home Loan,3050000.0,9.49,180
LN-HM-09276,RET-09276,Personal Loan,830000.0,13.73,60
LN-HM-09277,RET-09277,Vehicle Loan,1140000.0,9.45,60
LN-HM-09278,RET-09278,Personal Loan,780000.0,11.04,48
LN-HM-09279,RET-09279,Home Loan,2040000.0,9.33,120
LN-HM-09280,RET-09280,Home Loan,2540000.0,9.43,240
LN-HM-09281,RET-09281,Home Loan,1230000.0,8.61,120
LN-HM-09282,RET-09282,Home Loan,1750000.0,8.74,240
LN-HM-09283,RET-09283,Vehicle Loan,3680000.0,10.49,48
LN-HM-09284,RET-09284,Home Loan,3900000.0,9.47,240
LN-HM-09285,RET-09285,Personal Loan,570000.0,13.18,60
LN-HM-09286,RET-09286,Personal Loan,270000.0,11.29,60
LN-HM-09287,RET-09287,Vehicle Loan,1230000.0,9.38,48
LN-HM-09288,RET-09288,Home Loan,840000.0,9.12,180
LN-HM-09289,RET-09289,Home Loan,3310000.0,8.95,300
LN-HM-09290,RET-09290,Personal Loan,210000.0,11.36,60
LN-HM-09291,RET-09291,Home Loan,3990000.0,8.88,300
LN-HM-09292,RET-09292,Personal Loan,1190000.0,12.33,60
LN-HM-09293,RET-09293,Home Loan,1440000.0,8.66,300
LN-HM-09294,RET-09294,Home Loan,4880000.0,8.98,180
LN-HM-09295,RET-09295,Home Loan,14220000.0,9.26,240
LN-HM-09296,RET-09296,Home Loan,3880000.0,9.24,120
LN-HM-09297,RET-09297,Personal Loan,980000.0,12.87,60
LN-HM-09298,RET-09298,Home Loan,1180000.0,8.66,240
LN-HM-09299,RET-09299,Home Loan,3670000.0,8.59,120
LN-HM-09300,RET-09300,Home Loan,2030000.0,9.23,240
LN-HM-09301,RET-09301,Personal Loan,400000.0,11.84,12
LN-HM-09302,RET-09302,Vehicle Loan,1100000.0,10.01,72
LN-HM-09303,RET-09303,Home Loan,2740000.0,9.32,300
LN-HM-09304,RET-09304,Vehicle Loan,330000.0,9.39,36
LN-HM-09305,RET-09305,Personal Loan,2180000.0,13.52,24
LN-HM-09306,RET-09306,Vehicle Loan,560000.0,10.35,48
LN-HM-09307,RET-09307,Home Loan,2510000.0,8.5,300
LN-HM-09308,RET-09308,Vehicle Loan,1160000.0,10.12,60
LN-HM-09309,RET-09309,Personal Loan,540000.0,12.14,12
LN-HM-09310,RET-09310,Home Loan,4440000.0,9.4,120
LN-HM-09311,RET-09311,Home Loan,2650000.0,8.76,120
LN-HM-09312,RET-09312,Home Loan,7540000.0,9.08,300
LN-HM-09313,RET-09313,Personal Loan,670000.0,13.33,12
LN-HM-09314,RET-09314,Personal Loan,430000.0,12.05,24
LN-HM-09315,RET-09315,Personal Loan,330000.0,12.65,60
LN-HM-09316,RET-09316,Home Loan,3330000.0,9.24,300
LN-HM-09317,RET-09317,Home Loan,9840000.0,9.13,300
LN-HM-09318,RET-09318,Home Loan,1980000.0,9.03,120
LN-HM-09319,RET-09319,Personal Loan,500000.0,13.08,60
LN-HM-09320,RET-09320,Personal Loan,800000.0,12.75,60
LN-HM-09321,RET-09321,Personal Loan,1110000.0,11.5,12
LN-HM-09322,RET-09322,Home Loan,4380000.0,8.75,180
LN-HM-09323,RET-09323,Personal Loan,1020000.0,13.76,48
LN-HM-09324,RET-09324,Personal Loan,840000.0,12.89,60
LN-HM-09325,RET-09325,Personal Loan,450000.0,12.82,36
LN-HM-09326,RET-09326,Personal Loan,490000.0,11.19,60
LN-HM-09327,RET-09327,Home Loan,3100000.0,9.35,120
LN-HM-09328,RET-09328,Home Loan,7460000.0,9.49,120
LN-HM-09329,RET-09329,Home Loan,1860000.0,9.21,180
LN-HM-09330,RET-09330,Home Loan,6000000.0,8.82,180
LN-HM-09331,RET-09331,Personal Loan,170000.0,11.87,12
LN-HM-09332,RET-09332,Personal Loan,1090000.0,12.73,48
LN-HM-09333,RET-09333,Home Loan,2670000.0,8.9,180
LN-HM-09334,RET-09334,Personal Loan,720000.0,11.2,48
LN-HM-09335,RET-09335,Home Loan,3550000.0,9.06,120
LN-HM-09336,RET-09336,Home Loan,3600000.0,9.22,180
LN-HM-09337,RET-09337,Home Loan,1890000.0,8.87,180
LN-HM-09338,RET-09338,Personal Loan,490000.0,13.37,48
LN-HM-09339,RET-09339,Personal Loan,1740000.0,11.76,12
LN-HM-09340,RET-09340,Personal Loan,880000.0,13.4,36
LN-HM-09341,RET-09341,Vehicle Loan,1490000.0,9.24,36
LN-HM-09342,RET-09342,Home Loan,4450000.0,8.86,240
LN-HM-09343,RET-09343,Personal Loan,900000.0,11.6,48
LN-HM-09344,RET-09344,Vehicle Loan,470000.0,10.31,72
LN-HM-09345,RET-09345,Home Loan,2220000.0,8.51,240
LN-HM-09346,RET-09346,Home Loan,1260000.0,8.52,300
LN-HM-09347,RET-09347,Vehicle Loan,650000.0,9.21,72
LN-HM-09348,RET-09348,Vehicle Loan,1640000.0,9.2,72
LN-HM-09349,RET-09349,Home Loan,3220000.0,9.19,240
LN-HM-09350,RET-09350,Vehicle Loan,2790000.0,9.67,48
LN-HM-09351,RET-09351,Personal Loan,1620000.0,11.03,48
LN-HM-09352,RET-09352,Vehicle Loan,1000000.0,9.09,60
LN-HM-09353,RET-09353,Vehicle Loan,300000.0,9.2,84
LN-HM-09354,RET-09354,Home Loan,6020000.0,9.05,240
LN-HM-09355,RET-09355,Home Loan,2600000.0,9.19,180
LN-HM-09356,RET-09356,Personal Loan,1660000.0,12.53,12
LN-HM-09357,RET-09357,Personal Loan,460000.0,13.52,48
LN-HM-09358,RET-09358,Vehicle Loan,1300000.0,9.91,36
LN-HM-09359,RET-09359,Home Loan,5620000.0,9.0,120
LN-HM-09360,RET-09360,Vehicle Loan,4290000.0,10.53,48
LN-HM-09361,RET-09361,Home Loan,4630000.0,9.42,180
LN-HM-09362,RET-09362,Vehicle Loan,420000.0,9.38,60
LN-HM-09363,RET-09363,Personal Loan,1510000.0,12.17,48
LN-HM-09364,RET-09364,Home Loan,3030000.0,9.29,240
LN-HM-09365,RET-09365,Vehicle Loan,2340000.0,9.76,60
LN-HM-09366,RET-09366,Personal Loan,1660000.0,11.35,48
LN-HM-09367,RET-09367,Home Loan,5720000.0,9.31,120
LN-HM-09368,RET-09368,Home Loan,1750000.0,8.83,300
LN-HM-09369,RET-09369,Vehicle Loan,1040000.0,10.94,72
LN-HM-09370,RET-09370,Personal Loan,2010000.0,12.5,12
LN-HM-09371,RET-09371,Vehicle Loan,3390000.0,9.25,72
LN-HM-09372,RET-09372,Vehicle Loan,1390000.0,9.98,36
LN-HM-09373,RET-09373,Home Loan,2730000.0,9.39,300
LN-HM-09374,RET-09374,Home Loan,2050000.0,8.5,300
LN-HM-09375,RET-09375,Home Loan,1150000.0,8.55,120
LN-HM-09376,RET-09376,Personal Loan,1100000.0,12.07,12
LN-HM-09377,RET-09377,Personal Loan,1280000.0,12.74,60
LN-HM-09378,RET-09378,Home Loan,1010000.0,9.11,120
LN-HM-09379,RET-09379,Home Loan,6270000.0,9.48,300
LN-HM-09380,RET-09380,Home Loan,6960000.0,8.79,180
LN-HM-09381,RET-09381,Personal Loan,750000.0,12.07,48
LN-HM-09382,RET-09382,Home Loan,8420000.0,8.73,300
LN-HM-09383,RET-09383,Home Loan,4310000.0,9.12,240
LN-HM-09384,RET-09384,Home Loan,3730000.0,9.33,240
LN-HM-09385,RET-09385,Personal Loan,740000.0,13.24,36
LN-HM-09386,RET-09386,Home Loan,8420000.0,9.24,180
LN-HM-09387,RET-09387,Home Loan,6010000.0,9.05,180
LN-HM-09388,RET-09388,Personal Loan,390000.0,13.71,24
LN-HM-09389,RET-09389,Home Loan,5260000.0,9.29,240
LN-HM-09390,RET-09390,Home Loan,3550000.0,8.88,240
LN-HM-09391,RET-09391,Personal Loan,860000.0,11.72,24
LN-HM-09392,RET-09392,Home Loan,4420000.0,8.87,300
LN-HM-09393,RET-09393,Vehicle Loan,1230000.0,9.56,48
LN-HM-09394,RET-09394,Home Loan,6710000.0,8.88,120
LN-HM-09395,RET-09395,Vehicle Loan,1570000.0,10.14,72
LN-HM-09396,RET-09396,Home Loan,2140000.0,9.24,240
LN-HM-09397,RET-09397,Vehicle Loan,700000.0,9.07,60
LN-HM-09398,RET-09398,Personal Loan,260000.0,12.02,36
LN-HM-09399,RET-09399,Personal Loan,1010000.0,12.88,12
LN-HM-09400,RET-09400,Home Loan,8360000.0,9.02,300
LN-HM-09401,RET-09401,Personal Loan,800000.0,12.41,48
LN-HM-09402,RET-09402,Home Loan,5310000.0,8.6,120
LN-HM-09403,RET-09403,Personal Loan,1300000.0,11.37,60
LN-HM-09404,RET-09404,Personal Loan,430000.0,13.74,24
LN-HM-09405,RET-09405,Home Loan,2890000.0,8.68,180
LN-HM-09406,RET-09406,Vehicle Loan,2040000.0,9.78,48
LN-HM-09407,RET-09407,Personal Loan,560000.0,13.85,12
LN-HM-09408,RET-09408,Home Loan,2170000.0,8.9,240
LN-HM-09409,RET-09409,Home Loan,2820000.0,9.12,180
LN-HM-09410,RET-09410,Home Loan,2720000.0,9.11,300
LN-HM-09411,RET-09411,Home Loan,5200000.0,9.18,300
LN-HM-09412,RET-09412,Vehicle Loan,2900000.0,10.01,36
LN-HM-09413,RET-09413,Home Loan,4130000.0,9.29,300
LN-HM-09414,RET-09414,Home Loan,2070000.0,8.77,180
LN-HM-09415,RET-09415,Vehicle Loan,760000.0,9.58,72
LN-HM-09416,RET-09416,Home Loan,4430000.0,8.54,120
LN-HM-09417,RET-09417,Personal Loan,820000.0,12.69,60
LN-HM-09418,RET-09418,Home Loan,1460000.0,8.86,240
LN-HM-09419,RET-09419,Home Loan,6160000.0,8.52,300
LN-HM-09420,RET-09420,Vehicle Loan,280000.0,9.88,48
LN-HM-09421,RET-09421,Home Loan,4800000.0,9.06,240
LN-HM-09422,RET-09422,Home Loan,940000.0,9.26,300
LN-HM-09423,RET-09423,Home Loan,3730000.0,9.12,240
LN-HM-09424,RET-09424,Home Loan,1880000.0,9.05,120
LN-HM-09425,RET-09425,Home Loan,6250000.0,9.43,120
LN-HM-09426,RET-09426,Vehicle Loan,660000.0,10.95,36
LN-HM-09427,RET-09427,Vehicle Loan,2710000.0,10.83,72
LN-HM-09428,RET-09428,Personal Loan,180000.0,11.24,12
LN-HM-09429,RET-09429,Vehicle Loan,1830000.0,9.7,36
LN-HM-09430,RET-09430,Home Loan,2490000.0,9.11,240
