BUREAU_ID,CUSTOMER_ID,CREDIT_SCORE,ACTIVE_LINES,INQUIRIES_6M
BUR-08532,RET-08532,769,1,2
BUR-08533,RET-08533,770,2,0
BUR-08534,RET-08534,797,1,2
BUR-08535,RET-08535,419,3,0
BUR-08536,RET-08536,791,4,2
BUR-08537,RET-08537,769,4,1
BUR-08538,RET-08538,778,3,0
BUR-08539,RET-08539,790,2,0
BUR-08540,RET-08540,853,1,0
BUR-08541,RET-08541,592,3,0
BUR-08542,RET-08542,877,1,1
BUR-08543,RET-08543,655,4,1
BUR-08544,RET-08544,835,1,0
BUR-08545,RET-08545,867,2,0
BUR-08546,RET-08546,666,2,0
BUR-08547,RET-08547,871,0,0
BUR-08548,RET-08548,707,1,0
BUR-08549,RET-08549,761,1,0
BUR-08550,RET-08550,723,2,1
BUR-08551,RET-08551,871,2,1
BUR-08552,RET-08552,644,2,1
BUR-08553,RET-08553,631,2,2
BUR-08554,RET-08554,694,3,1
BUR-08555,RET-08555,560,1,1
BUR-08556,RET-08556,732,4,1
BUR-08557,RET-08557,740,1,0
BUR-08558,RET-08558,831,3,0
BUR-08559,RET-08559,627,1,1
BUR-08560,RET-08560,615,3,0
BUR-08561,RET-08561,836,5,3
BUR-08562,RET-08562,674,1,0
BUR-08563,RET-08563,712,2,0
BUR-08564,RET-08564,820,2,1
BUR-08565,RET-08565,858,2,1
BUR-08566,RET-08566,776,1,1
BUR-08567,RET-08567,836,2,0
BUR-08568,RET-08568,681,3,0
BUR-08569,RET-08569,871,3,1
BUR-08570,RET-08570,825,1,0
BUR-08571,RET-08571,735,2,0
BUR-08572,RET-08572,594,1,0
BUR-08573,RET-08573,892,3,0
BUR-08574,RET-08574,623,2,0
BUR-08575,RET-08575,781,2,0
BUR-08576,RET-08576,752,2,1
BUR-08577,RET-08577,635,4,0
BUR-08578,RET-08578,825,1,0
BUR-08579,RET-08579,834,3,0
BUR-08580,RET-08580,714,4,0
BUR-08581,RET-08581,581,2,0
BUR-08582,RET-08582,817,1,0
BUR-08583,RET-08583,799,2,0
BUR-08584,RET-08584,732,4,0
BUR-08585,RET-08585,815,4,1
BUR-08586,RET-08586,513,0,1
BUR-08587,RET-08587,815,2,3
BUR-08588,RET-08588,874,4,1
BUR-08589,RET-08589,645,6,0
BUR-08590,RET-08590,845,2,0
BUR-08591,RET-08591,695,1,0
BUR-08592,RET-08592,823,2,0
BUR-08593,RET-08593,774,1,1
BUR-08594,RET-08594,724,3,1
BUR-08595,RET-08595,826,2,0
BUR-08596,RET-08596,665,3,1
BUR-08597,RET-08597,789,2,0
BUR-08598,RET-08598,574,1,2
BUR-08599,RET-08599,653,5,2
BUR-08600,RET-08600,646,1,1
BUR-08601,RET-08601,800,2,0
BUR-08602,RET-08602,719,1,0
BUR-08603,RET-08603,687,0,0
BUR-08604,RET-08604,624,0,0
BUR-08605,RET-08605,652,3,0
BUR-08606,RET-08606,867,2,0
BUR-08607,RET-08607,512,1,1
BUR-08608,RET-08608,762,5,0
BUR-08609,RET-08609,815,1,1
BUR-08610,RET-08610,636,1,1
BUR-08611,RET-08611,729,1,1
BUR-08612,RET-08612,727,1,0
BUR-08613,RET-08613,692,7,0
BUR-08614,RET-08614,682,4,1
BUR-08615,RET-08615,826,2,0
BUR-08616,RET-08616,763,0,1
BUR-08617,RET-08617,806,3,0
BUR-08618,RET-08618,786,6,0
BUR-08619,RET-08619,882,4,2
BUR-08620,RET-08620,855,4,0
BUR-08621,RET-08621,575,3,1
BUR-08622,RET-08622,765,1,1
BUR-08623,RET-08623,781,1,0
BUR-08624,RET-08624,504,2,0
BUR-08625,RET-08625,724,0,0
BUR-08626,RET-08626,822,1,0
BUR-08627,RET-08627,764,0,0
BUR-08628,RET-08628,878,2,1
BUR-08629,RET-08629,803,2,0
BUR-08630,RET-08630,884,2,0
BUR-08631,RET-08631,719,0,0
BUR-08632,RET-08632,705,0,4
BUR-08633,RET-08633,729,3,0
BUR-08634,RET-08634,834,2,1
BUR-08635,RET-08635,655,2,0
BUR-08636,RET-08636,820,4,2
BUR-08637,RET-08637,766,3,0
BUR-08638,RET-08638,752,1,0
BUR-08639,RET-08639,711,0,0
BUR-08640,RET-08640,668,3,0
BUR-08641,RET-08641,715,2,1
BUR-08642,RET-08642,787,1,0
BUR-08643,RET-08643,784,1,0
BUR-08644,RET-08644,852,1,1
BUR-08645,RET-08645,725,2,2
BUR-08646,RET-08646,705,2,0
BUR-08647,RET-08647,656,2,0
BUR-08648,RET-08648,667,1,0
BUR-08649,RET-08649,692,4,0
BUR-08650,RET-08650,628,2,0
BUR-08651,RET-08651,749,3,1
BUR-08652,RET-08652,819,2,0
BUR-08653,RET-08653,644,4,2
BUR-08654,RET-08654,735,2,0
BUR-08655,RET-08655,833,1,0
BUR-08656,RET-08656,712,4,1
BUR-08657,RET-08657,800,3,0
BUR-08658,RET-08658,843,3,0
BUR-08659,RET-08659,637,1,2
BUR-08660,RET-08660,714,1,0
BUR-08661,RET-08661,875,1,0
BUR-08662,RET-08662,770,3,0
BUR-08663,RET-08663,770,2,1
BUR-08664,RET-08664,514,3,0
BUR-08665,RET-08665,758,2,0
BUR-08666,RET-08666,606,1,1
BUR-08667,RET-08667,649,2,2
BUR-08668,RET-08668,627,3,0
BUR-08669,RET-08669,656,4,0
BUR-08670,RET-08670,736,3,1
BUR-08671,RET-08671,747,2,1
BUR-08672,RET-08672,787,0,0
BUR-08673,RET-08673,812,2,2
BUR-08674,RET-08674,828,4,0
BUR-08675,RET-08675,792,2,0
BUR-08676,RET-08676,747,2,0
BUR-08677,RET-08677,809,1,0
BUR-08678,RET-08678,732,1,2
BUR-08679,RET-08679,661,2,0
BUR-08680,RET-08680,646,2,1
BUR-08681,RET-08681,796,1,1
BUR-08682,RET-08682,823,1,1
BUR-08683,RET-08683,849,2,0
BUR-08684,RET-08684,829,3,0
BUR-08685,RET-08685,743,2,0
BUR-08686,RET-08686,695,2,1
BUR-08687,RET-08687,830,2,0
BUR-08688,RET-08688,740,0,0
BUR-08689,RET-08689,703,4,1
BUR-08690,RET-08690,737,2,1
BUR-08691,RET-08691,735,1,0
BUR-08692,RET-08692,627,0,1
BUR-08693,RET-08693,760,1,0
BUR-08694,RET-08694,813,5,0
BUR-08695,RET-08695,609,4,0
BUR-08696,RET-08696,695,1,1
BUR-08697,RET-08697,803,3,0
BUR-08698,RET-08698,824,1,0
BUR-08699,RET-08699,812,3,0
BUR-08700,RET-08700,711,0,2
BUR-08701,RET-08701,808,2,0
BUR-08702,RET-08702,883,1,0
BUR-08703,RET-08703,796,1,0
BUR-08704,RET-08704,541,2,3
BUR-08705,RET-08705,745,3,1
BUR-08706,RET-08706,737,7,0
BUR-08707,RET-08707,779,2,0
BUR-08708,RET-08708,791,0,1
BUR-08709,RET-08709,682,2,0
BUR-08710,RET-08710,817,3,0
BUR-08711,RET-08711,848,2,1
BUR-08712,RET-08712,620,5,1
BUR-08713,RET-08713,794,1,0
BUR-08714,RET-08714,686,2,0
BUR-08715,RET-08715,662,1,1
BUR-08716,RET-08716,681,1,0
BUR-08717,RET-08717,666,2,1
BUR-08718,RET-08718,764,0,2
BUR-08719,RET-08719,458,2,1
BUR-08720,RET-08720,749,2,0
BUR-08721,RET-08721,753,2,0
BUR-08722,RET-08722,430,1,0
BUR-08723,RET-08723,703,2,0
BUR-08724,RET-08724,595,1,0
BUR-08725,RET-08725,811,3,1
BUR-08726,RET-08726,723,1,0
BUR-08727,RET-08727,739,2,1
BUR-08728,RET-08728,866,2,0
BUR-08729,RET-08729,477,3,1
BUR-08730,RET-08730,724,3,0
BUR-08731,RET-08731,733,4,2
BUR-08732,RET-08732,734,5,0
BUR-08733,RET-08733,776,1,0
BUR-08734,RET-08734,660,2,0
BUR-08735,RET-08735,880,1,0
BUR-08736,RET-08736,637,4,1
BUR-08737,RET-08737,702,0,2
BUR-08738,RET-08738,803,2,0
BUR-08739,RET-08739,757,2,0
BUR-08740,RET-08740,598,1,1
BUR-08741,RET-08741,727,5,1
BUR-08742,RET-08742,642,5,1
BUR-08743,RET-08743,656,3,1
BUR-08744,RET-08744,805,2,2
BUR-08745,RET-08745,808,4,1
BUR-08746,RET-08746,583,5,1
BUR-08747,RET-08747,715,0,0
BUR-08748,RET-08748,794,2,0
BUR-08749,RET-08749,688,2,3
BUR-08750,RET-08750,682,2,1
BUR-08751,RET-08751,662,0,1
BUR-08752,RET-08752,637,2,0
BUR-08753,RET-08753,673,1,1
BUR-08754,RET-08754,797,1,1
BUR-08755,RET-08755,665,0,0
BUR-08756,RET-08756,615,3,2
BUR-08757,RET-08757,861,1,0
BUR-08758,RET-08758,669,3,0
BUR-08759,RET-08759,716,6,1
BUR-08760,RET-08760,666,2,0
BUR-08761,RET-08761,747,3,0
BUR-08762,RET-08762,756,2,0
BUR-08763,RET-08763,683,3,1
BUR-08764,RET-08764,787,1,0
BUR-08765,RET-08765,521,1,0
BUR-08766,RET-08766,782,2,1
BUR-08767,RET-08767,763,2,1
BUR-08768,RET-08768,790,0,0
BUR-08769,RET-08769,779,4,0
BUR-08770,RET-08770,612,2,1
BUR-08771,RET-08771,775,1,0
BUR-08772,RET-08772,659,2,0
BUR-08773,RET-08773,685,1,2
BUR-08774,RET-08774,795,1,1
BUR-08775,RET-08775,504,3,0
BUR-08776,RET-08776,772,2,0
BUR-08777,RET-08777,758,3,0
BUR-08778,RET-08778,787,4,0
BUR-08779,RET-08779,718,2,1
BUR-08780,RET-08780,890,3,1
BUR-08781,RET-08781,633,4,2
BUR-08782,RET-08782,629,1,0
BUR-08783,RET-08783,756,4,0
BUR-08784,RET-08784,764,2,0
BUR-08785,RET-08785,578,2,0
BUR-08786,RET-08786,736,2,1
BUR-08787,RET-08787,842,1,0
BUR-08788,RET-08788,648,1,0
BUR-08789,RET-08789,816,1,1
BUR-08790,RET-08790,803,3,0
BUR-08791,RET-08791,791,2,0
BUR-08792,RET-08792,676,1,0
BUR-08793,RET-08793,743,3,0
BUR-08794,RET-08794,615,2,0
BUR-08795,RET-08795,787,2,0
BUR-08796,RET-08796,613,1,0
BUR-08797,RET-08797,695,2,1
BUR-08798,RET-08798,700,3,1
BUR-08799,RET-08799,787,1,1
BUR-08800,RET-08800,724,2,0
BUR-08801,RET-08801,831,3,0
BUR-08802,RET-08802,551,3,0
BUR-08803,RET-08803,812,2,1
BUR-08804,RET-08804,469,1,0
BUR-08805,RET-08805,760,3,1
BUR-08806,RET-08806,654,2,1
BUR-08807,RET-08807,710,5,0
BUR-08808,RET-08808,758,2,0
BUR-08809,RET-08809,640,1,0
BUR-08810,RET-08810,709,3,1
BUR-08811,RET-08811,801,5,0
BUR-08812,RET-08812,792,3,0
BUR-08813,RET-08813,698,1,2
BUR-08814,RET-08814,816,2,0
BUR-08815,RET-08815,692,1,0
BUR-08816,RET-08816,700,1,0
BUR-08817,RET-08817,814,3,1
BUR-08818,RET-08818,726,2,0
BUR-08819,RET-08819,664,0,0
BUR-08820,RET-08820,775,2,0
BUR-08821,RET-08821,486,6,0
BUR-08822,RET-08822,842,1,2
BUR-08823,RET-08823,745,5,0
BUR-08824,RET-08824,558,4,0
BUR-08825,RET-08825,795,0,2
BUR-08826,RET-08826,588,0,0
BUR-08827,RET-08827,688,2,2
BUR-08828,RET-08828,847,0,1
BUR-08829,RET-08829,716,5,1
BUR-08830,RET-08830,760,3,1
BUR-08831,RET-08831,666,3,2
BUR-08832,RET-08832,741,1,1
BUR-08833,RET-08833,784,2,0
BUR-08834,RET-08834,616,2,0
BUR-08835,RET-08835,654,0,0
BUR-08836,RET-08836,700,2,0
BUR-08837,RET-08837,796,3,0
BUR-08838,RET-08838,733,1,1
BUR-08839,RET-08839,560,1,1
BUR-08840,RET-08840,745,0,1
BUR-08841,RET-08841,729,3,0
BUR-08842,RET-08842,779,6,0
BUR-08843,RET-08843,834,2,1
BUR-08844,RET-08844,723,2,2
BUR-08845,RET-08845,888,0,0
BUR-08846,RET-08846,511,4,0
BUR-08847,RET-08847,656,1,0
BUR-08848,RET-08848,708,1,1
BUR-08849,RET-08849,623,0,0
BUR-08850,RET-08850,715,3,0
BUR-08851,RET-08851,865,1,1
BUR-08852,RET-08852,851,2,0
BUR-08853,RET-08853,637,2,0
BUR-08854,RET-08854,801,2,1
BUR-08855,RET-08855,649,2,1
BUR-08856,RET-08856,774,1,0
BUR-08857,RET-08857,715,3,0
BUR-08858,RET-08858,739,1,0
BUR-08859,RET-08859,844,2,1
BUR-08860,RET-08860,820,2,1
BUR-08861,RET-08861,703,1,0
BUR-08862,RET-08862,605,3,1
BUR-08863,RET-08863,869,1,1
BUR-08864,RET-08864,828,3,0
BUR-08865,RET-08865,639,2,0
BUR-08866,RET-08866,605,1,0
BUR-08867,RET-08867,684,2,1
BUR-08868,RET-08868,797,1,0
BUR-08869,RET-08869,798,3,3
BUR-08870,RET-08870,594,2,0
BUR-08871,RET-08871,657,2,1
BUR-08872,RET-08872,762,1,0
BUR-08873,RET-08873,708,3,0
BUR-08874,RET-08874,746,1,0
BUR-08875,RET-08875,467,3,0
BUR-08876,RET-08876,650,1,0
BUR-08877,RET-08877,760,2,0
BUR-08878,RET-08878,790,1,0
BUR-08879,RET-08879,796,3,0
BUR-08880,RET-08880,854,2,0
BUR-08881,RET-08881,546,1,0
BUR-08882,RET-08882,834,3,0
BUR-08883,RET-08883,649,3,0
BUR-08884,RET-08884,864,3,0
BUR-08885,RET-08885,885,2,1
BUR-08886,RET-08886,620,2,1
BUR-08887,RET-08887,808,0,0
BUR-08888,RET-08888,861,4,0
BUR-08889,RET-08889,720,3,0
BUR-08890,RET-08890,602,2,2
BUR-08891,RET-08891,783,3,0
BUR-08892,RET-08892,835,2,3
BUR-08893,RET-08893,526,0,0
BUR-08894,RET-08894,787,5,1
BUR-08895,RET-08895,715,5,2
BUR-08896,RET-08896,554,0,0
BUR-08897,RET-08897,682,6,1
BUR-08898,RET-08898,800,3,0
BUR-08899,RET-08899,547,1,0
BUR-08900,RET-08900,684,2,0
BUR-08901,RET-08901,654,2,0
BUR-08902,RET-08902,858,1,1
BUR-08903,RET-08903,699,2,0
BUR-08904,RET-08904,712,2,0
BUR-08905,RET-08905,500,1,1
BUR-08906,RET-08906,788,4,0
BUR-08907,RET-08907,697,1,1
BUR-08908,RET-08908,709,1,0
BUR-08909,RET-08909,717,0,0
BUR-08910,RET-08910,700,2,3
BUR-08911,RET-08911,733,1,0
BUR-08912,RET-08912,748,3,2
BUR-08913,RET-08913,885,2,1
BUR-08914,RET-08914,733,3,0
BUR-08915,RET-08915,851,1,0
BUR-08916,RET-08916,658,2,1
BUR-08917,RET-08917,590,2,0
BUR-08918,RET-08918,684,2,0
BUR-08919,RET-08919,719,1,1
BUR-08920,RET-08920,593,3,0
BUR-08921,RET-08921,751,3,2
BUR-08922,RET-08922,481,2,0
BUR-08923,RET-08923,787,2,0
BUR-08924,RET-08924,635,2,0
BUR-08925,RET-08925,645,1,0
BUR-08926,RET-08926,750,1,0
BUR-08927,RET-08927,588,2,0
BUR-08928,RET-08928,694,4,0
BUR-08929,RET-08929,668,2,0
BUR-08930,RET-08930,724,2,1
BUR-08931,RET-08931,863,0,1
BUR-08932,RET-08932,871,0,1
BUR-08933,RET-08933,861,2,2
BUR-08934,RET-08934,603,1,0
BUR-08935,RET-08935,765,1,0
BUR-08936,RET-08936,769,1,0
BUR-08937,RET-08937,884,2,0
BUR-08938,RET-08938,700,2,2
BUR-08939,RET-08939,789,2,0
BUR-08940,RET-08940,823,6,0
BUR-08941,RET-08941,875,5,0
BUR-08942,RET-08942,751,2,0
BUR-08943,RET-08943,778,2,0
BUR-08944,RET-08944,529,0,0
BUR-08945,RET-08945,642,2,2
BUR-08946,RET-08946,741,3,0
BUR-08947,RET-08947,781,2,1
BUR-08948,RET-08948,774,0,0
BUR-08949,RET-08949,470,3,0
BUR-08950,RET-08950,821,1,0
BUR-08951,RET-08951,768,1,0
BUR-08952,RET-08952,649,0,0
BUR-08953,RET-08953,674,3,0
BUR-08954,RET-08954,580,1,0
BUR-08955,RET-08955,726,2,0
BUR-08956,RET-08956,803,3,1
BUR-08957,RET-08957,797,2,0
BUR-08958,RET-08958,719,0,0
BUR-08959,RET-08959,875,3,0
BUR-08960,RET-08960,634,1,0
BUR-08961,RET-08961,777,0,1
BUR-08962,RET-08962,709,3,0
BUR-08963,RET-08963,729,5,0
BUR-08964,RET-08964,779,2,1
BUR-08965,RET-08965,875,0,0
BUR-08966,RET-08966,768,0,0
BUR-08967,RET-08967,706,2,1
BUR-08968,RET-08968,493,1,2
BUR-08969,RET-08969,849,2,0
BUR-08970,RET-08970,858,1,0
BUR-08971,RET-08971,605,3,1
BUR-08972,RET-08972,488,2,2
BUR-08973,RET-08973,765,3,0
BUR-08974,RET-08974,814,5,0
BUR-08975,RET-08975,768,4,0
BUR-08976,RET-08976,797,2,0
BUR-08977,RET-08977,624,1,1
BUR-08978,RET-08978,656,2,1
BUR-08979,RET-08979,585,1,1
BUR-08980,RET-08980,850,8,0
BUR-08981,RET-08981,851,2,0
BUR-08982,RET-08982,680,2,0
BUR-08983,RET-08983,866,0,0
BUR-08984,RET-08984,892,2,0
BUR-08985,RET-08985,707,1,0
BUR-08986,RET-08986,728,1,1
BUR-08987,RET-08987,630,3,0
BUR-08988,RET-08988,637,4,0
BUR-08989,RET-08989,792,1,0
BUR-08990,RET-08990,833,3,1
BUR-08991,RET-08991,776,3,0
BUR-08992,RET-08992,873,2,1
BUR-08993,RET-08993,801,1,3
BUR-08994,RET-08994,599,1,0
BUR-08995,RET-08995,826,1,0
BUR-08996,RET-08996,657,1,0
BUR-08997,RET-08997,891,1,0
BUR-08998,RET-08998,673,2,2
BUR-08999,RET-08999,828,1,1
BUR-09000,RET-09000,786,0,0
BUR-09001,RET-09001,707,1,0
BUR-09002,RET-09002,635,2,1
BUR-09003,RET-09003,771,6,1
BUR-09004,RET-09004,845,2,1
BUR-09005,RET-09005,734,1,0
BUR-09006,RET-09006,799,0,0
BUR-09007,RET-09007,719,2,0
BUR-09008,RET-09008,827,1,1
BUR-09009,RET-09009,621,3,0
BUR-09010,RET-09010,517,0,0
BUR-09011,RET-09011,599,2,0
BUR-09012,RET-09012,820,1,1
BUR-09013,RET-09013,697,4,1
BUR-09014,RET-09014,675,0,2
BUR-09015,RET-09015,749,2,0
BUR-09016,RET-09016,827,2,1
BUR-09017,RET-09017,818,4,0
BUR-09018,RET-09018,707,2,0
BUR-09019,RET-09019,682,0,0
BUR-09020,RET-09020,775,2,0
BUR-09021,RET-09021,806,2,0
BUR-09022,RET-09022,621,1,1
BUR-09023,RET-09023,857,2,0
BUR-09024,RET-09024,583,7,0
BUR-09025,RET-09025,781,1,0
BUR-09026,RET-09026,834,2,0
BUR-09027,RET-09027,708,2,0
BUR-09028,RET-09028,706,1,1
BUR-09029,RET-09029,862,4,1
BUR-09030,RET-09030,875,3,0
BUR-09031,RET-09031,781,3,2
BUR-09032,RET-09032,562,3,0
BUR-09033,RET-09033,791,2,0
BUR-09034,RET-09034,798,1,0
BUR-09035,RET-09035,736,2,0
BUR-09036,RET-09036,799,1,0
BUR-09037,RET-09037,701,2,1
BUR-09038,RET-09038,814,1,1
BUR-09039,RET-09039,694,4,0
BUR-09040,RET-09040,862,2,1
BUR-09041,RET-09041,809,0,0
BUR-09042,RET-09042,763,2,0
BUR-09043,RET-09043,808,2,0
BUR-09044,RET-09044,687,2,0
BUR-09045,RET-09045,609,6,0
BUR-09046,RET-09046,788,2,2
BUR-09047,RET-09047,663,2,0
BUR-09048,RET-09048,436,3,1
BUR-09049,RET-09049,732,0,0
BUR-09050,RET-09050,601,2,0
BUR-09051,RET-09051,757,4,1
BUR-09052,RET-09052,761,4,0
BUR-09053,RET-09053,763,1,0
BUR-09054,RET-09054,873,1,0
BUR-09055,RET-09055,619,2,0
BUR-09056,RET-09056,623,0,0
BUR-09057,RET-09057,665,3,1
BUR-09058,RET-09058,665,2,1
BUR-09059,RET-09059,813,2,0
BUR-09060,RET-09060,721,2,1
BUR-09061,RET-09061,713,1,0
BUR-09062,RET-09062,606,2,0
BUR-09063,RET-09063,821,1,0
BUR-09064,RET-09064,803,1,0
BUR-09065,RET-09065,856,4,1
BUR-09066,RET-09066,690,3,0
BUR-09067,RET-09067,783,2,0
BUR-09068,RET-09068,719,4,1
BUR-09069,RET-09069,604,5,0
BUR-09070,RET-09070,663,1,0
BUR-09071,RET-09071,699,3,2
BUR-09072,RET-09072,689,1,1
BUR-09073,RET-09073,549,0,0
BUR-09074,RET-09074,643,1,2
BUR-09075,RET-09075,477,3,0
BUR-09076,RET-09076,688,1,0
BUR-09077,RET-09077,765,2,0
BUR-09078,RET-09078,638,2,2
BUR-09079,RET-09079,674,1,0
BUR-09080,RET-09080,756,4,1
BUR-09081,RET-09081,711,2,1
BUR-09082,RET-09082,467,1,0
BUR-09083,RET-09083,637,1,0
BUR-09084,RET-09084,671,2,2
BUR-09085,RET-09085,630,2,1
BUR-09086,RET-09086,607,5,0
BUR-09087,RET-09087,860,1,0
BUR-09088,RET-09088,515,2,0
BUR-09089,RET-09089,609,3,0
BUR-09090,RET-09090,693,2,0
BUR-09091,RET-09091,757,3,1
BUR-09092,RET-09092,635,1,1
BUR-09093,RET-09093,513,1,0
BUR-09094,RET-09094,699,2,2
BUR-09095,RET-09095,791,2,0
BUR-09096,RET-09096,645,2,0
BUR-09097,RET-09097,831,1,2
BUR-09098,RET-09098,726,2,0
BUR-09099,RET-09099,853,0,0
BUR-09100,RET-09100,800,0,0
BUR-09101,RET-09101,561,2,0
BUR-09102,RET-09102,695,0,3
BUR-09103,RET-09103,830,1,1
BUR-09104,RET-09104,541,3,0
BUR-09105,RET-09105,715,1,0
BUR-09106,RET-09106,629,0,1
BUR-09107,RET-09107,783,1,0
BUR-09108,RET-09108,731,1,0
BUR-09109,RET-09109,732,1,0
BUR-09110,RET-09110,524,2,0
BUR-09111,RET-09111,744,1,1
BUR-09112,RET-09112,740,4,0
BUR-09113,RET-09113,587,1,0
BUR-09114,RET-09114,859,3,1
BUR-09115,RET-09115,702,1,1
BUR-09116,RET-09116,665,1,0
BUR-09117,RET-09117,703,3,0
BUR-09118,RET-09118,842,1,0
BUR-09119,RET-09119,724,2,0
BUR-09120,RET-09120,762,0,0
BUR-09121,RET-09121,865,2,1
BUR-09122,RET-09122,805,1,2
BUR-09123,RET-09123,674,1,0
BUR-09124,RET-09124,811,1,1
BUR-09125,RET-09125,773,1,0
BUR-09126,RET-09126,549,1,0
BUR-09127,RET-09127,893,2,0
BUR-09128,RET-09128,814,2,1
BUR-09129,RET-09129,869,1,1
BUR-09130,RET-09130,752,0,0
BUR-09131,RET-09131,688,1,0
BUR-09132,RET-09132,735,4,1
BUR-09133,RET-09133,679,2,1
BUR-09134,RET-09134,895,1,0
BUR-09135,RET-09135,701,4,0
BUR-09136,RET-09136,771,5,0
BUR-09137,RET-09137,802,3,0
BUR-09138,RET-09138,521,3,0
BUR-09139,RET-09139,756,3,1
BUR-09140,RET-09140,660,0,0
BUR-09141,RET-09141,820,0,2
BUR-09142,RET-09142,758,2,0
BUR-09143,RET-09143,759,2,0
BUR-09144,RET-09144,728,2,0
BUR-09145,RET-09145,819,5,0
BUR-09146,RET-09146,477,4,1
BUR-09147,RET-09147,487,1,1
BUR-09148,RET-09148,673,3,1
BUR-09149,RET-09149,757,2,1
BUR-09150,RET-09150,763,2,0
BUR-09151,RET-09151,607,2,1
BUR-09152,RET-09152,544,2,1
BUR-09153,RET-09153,532,5,1
BUR-09154,RET-09154,868,0,1
BUR-09155,RET-09155,649,2,0
BUR-09156,RET-09156,843,2,0
BUR-09157,RET-09157,744,1,0
BUR-09158,RET-09158,689,2,0
BUR-09159,RET-09159,758,3,0
BUR-09160,RET-09160,824,2,0
BUR-09161,RET-09161,697,3,2
BUR-09162,RET-09162,800,5,0
BUR-09163,RET-09163,653,3,1
BUR-09164,RET-09164,719,2,0
BUR-09165,RET-09165,756,2,2
BUR-09166,RET-09166,620,1,0
BUR-09167,RET-09167,821,1,2
BUR-09168,RET-09168,824,0,0
BUR-09169,RET-09169,823,3,1
BUR-09170,RET-09170,841,1,0
BUR-09171,RET-09171,859,2,1
BUR-09172,RET-09172,680,4,1
BUR-09173,RET-09173,696,1,1
BUR-09174,RET-09174,622,6,0
BUR-09175,RET-09175,816,4,0
BUR-09176,RET-09176,767,0,2
BUR-09177,RET-09177,545,0,0
BUR-09178,RET-09178,716,3,0
BUR-09179,RET-09179,465,2,1
BUR-09180,RET-09180,711,1,0
BUR-09181,RET-09181,830,2,1
BUR-09182,RET-09182,817,0,1
BUR-09183,RET-09183,838,0,0
BUR-09184,RET-09184,567,1,2
BUR-09185,RET-09185,848,1,1
BUR-09186,RET-09186,746,2,0
BUR-09187,RET-09187,853,2,0
BUR-09188,RET-09188,833,4,1
BUR-09189,RET-09189,698,1,0
BUR-09190,RET-09190,540,1,1
BUR-09191,RET-09191,670,1,0
BUR-09192,RET-09192,809,2,2
BUR-09193,RET-09193,648,2,0
BUR-09194,RET-09194,698,6,0
BUR-09195,RET-09195,707,4,0
BUR-09196,RET-09196,630,5,1
BUR-09197,RET-09197,767,3,1
BUR-09198,RET-09198,878,1,0
BUR-09199,RET-09199,774,2,0
BUR-09200,RET-09200,569,3,0
BUR-09201,RET-09201,860,6,0
BUR-09202,RET-09202,829,1,2
BUR-09203,RET-09203,691,6,1
BUR-09204,RET-09204,838,1,2
BUR-09205,RET-09205,810,1,0
BUR-09206,RET-09206,847,3,0
BUR-09207,RET-09207,726,0,0
BUR-09208,RET-09208,577,2,1
BUR-09209,RET-09209,769,1,1
BUR-09210,RET-09210,785,3,0
BUR-09211,RET-09211,746,5,0
BUR-09212,RET-09212,674,2,1
BUR-09213,RET-09213,715,1,1
BUR-09214,RET-09214,810,4,0
BUR-09215,RET-09215,719,5,1
BUR-09216,RET-09216,675,0,0
BUR-09217,RET-09217,686,2,0
BUR-09218,RET-09218,732,4,0
BUR-09219,RET-09219,844,2,0
BUR-09220,RET-09220,737,4,0
BUR-09221,RET-09221,822,2,0
BUR-09222,RET-09222,617,1,1
BUR-09223,RET-09223,833,4,0
BUR-09224,RET-09224,816,4,1
BUR-09225,RET-09225,749,2,1
BUR-09226,RET-09226,853,1,1
BUR-09227,RET-09227,556,2,0
BUR-09228,RET-09228,878,3,0
BUR-09229,RET-09229,631,1,0
BUR-09230,RET-09230,620,2,2
BUR-09231,RET-09231,739,1,0
BUR-09232,RET-09232,770,3,0
BUR-09233,RET-09233,702,3,0
BUR-09234,RET-09234,678,3,0
BUR-09235,RET-09235,657,0,1
BUR-09236,RET-09236,660,2,0
BUR-09237,RET-09237,745,1,1
BUR-09238,RET-09238,774,2,0
BUR-09239,RET-09239,775,3,0
BUR-09240,RET-09240,608,3,0
BUR-09241,RET-09241,700,2,0
BUR-09242,RET-09242,663,1,1
BUR-09243,RET-09243,807,2,2
BUR-09244,RET-09244,651,1,1
BUR-09245,RET-09245,879,3,1
BUR-09246,RET-09246,849,2,0
BUR-09247,RET-09247,799,5,0
BUR-09248,RET-09248,803,2,0
BUR-09249,RET-09249,854,1,0
BUR-09250,RET-09250,696,4,1
BUR-09251,RET-09251,613,2,0
BUR-09252,RET-09252,638,0,1
BUR-09253,RET-09253,697,4,0
BUR-09254,RET-09254,709,4,1
BUR-09255,RET-09255,815,4,1
BUR-09256,RET-09256,721,2,0
BUR-09257,RET-09257,761,5,0
BUR-09258,RET-09258,590,2,0
BUR-09259,RET-09259,705,8,0
BUR-09260,RET-09260,661,2,0
BUR-09261,RET-09261,852,0,1
BUR-09262,RET-09262,698,1,0
BUR-09263,RET-09263,814,2,0
BUR-09264,RET-09264,761,1,0
BUR-09265,RET-09265,786,1,0
