LOAN_ID,SIMULATED_PD,OFFICER_DECISION,DEFAULT_STATUS,CALCULATED_FOIR,CALCULATED_LTV
LN-HM-08917,0.4562,Reject,0,0.2373,0.0
LN-HM-08918,0.2348,Review,1,0.3426,0.7979
LN-HM-08919,0.0434,Approve,0,0.4809,0.7974
LN-HM-08920,1.0,Reject,1,0.9058,0.8454
LN-HM-08921,0.3765,Reject,0,0.7097,0.76
LN-HM-08922,1.0,Reject,1,0.8176,0.6565
LN-HM-08923,0.0,Approve,0,0.4951,0.7614
LN-HM-08924,0.6314,Reject,1,0.6835,0.0
LN-HM-08925,0.8131,Reject,1,0.7224,0.9436
LN-HM-08926,0.7521,Reject,0,0.7454,0.8539
LN-HM-08927,0.7693,Reject,1,0.596,0.0
LN-HM-08928,0.53,Reject,0,0.5766,0.7689
LN-HM-08929,0.4471,Reject,0,0.6111,0.6979
LN-HM-08930,0.4887,Reject,0,0.6828,0.7231
LN-HM-08931,0.2901,Reject,0,0.6022,0.7829
LN-HM-08932,0.0,Approve,0,0.3571,0.0
LN-HM-08933,0.0,Approve,0,0.4437,0.73
LN-HM-08934,0.642,Reject,0,0.7397,0.0
LN-HM-08935,0.0,Approve,0,0.3861,0.7387
LN-HM-08936,0.3407,Review,0,0.5324,0.7077
LN-HM-08937,0.0,Approve,0,0.3211,0.7177
LN-HM-08938,0.0,Approve,0,0.3262,0.0
LN-HM-08939,0.6319,Reject,0,0.844,0.8736
LN-HM-08940,0.0,Approve,0,0.4697,0.0
LN-HM-08941,0.7117,Reject,0,0.6619,0.9006
LN-HM-08942,0.5244,Reject,0,0.6575,0.821
LN-HM-08943,0.0,Approve,0,0.4264,0.0
LN-HM-08944,1.0,Reject,1,0.9795,0.7239
LN-HM-08945,0.4994,Reject,1,0.5859,0.0
LN-HM-08946,0.3872,Reject,0,0.6325,0.6543
LN-HM-08947,0.5009,Reject,0,0.8578,0.7033
LN-HM-08948,0.1683,Approve,0,0.4291,0.8543
LN-HM-08949,0.7611,Reject,1,0.5457,0.0
LN-HM-08950,0.5498,Reject,1,0.6317,0.9104
LN-HM-08951,0.0,Approve,0,0.4276,0.0
LN-HM-08952,0.8758,Reject,1,0.9068,0.867
LN-HM-08953,0.1997,Approve,0,0.2281,0.0
LN-HM-08954,0.5144,Reject,0,0.3002,0.0
LN-HM-08955,0.6145,Reject,1,0.7068,0.7955
LN-HM-08956,0.0,Approve,0,0.3353,0.0
LN-HM-08957,0.1806,Approve,0,0.4841,0.8243
LN-HM-08958,0.4638,Reject,1,0.7189,0.7005
LN-HM-08959,0.1542,Approve,0,0.3629,0.848
LN-HM-08960,0.9263,Reject,1,0.8023,0.8832
LN-HM-08961,0.6247,Reject,1,0.6672,0.8392
LN-HM-08962,0.2851,Review,0,0.5191,0.8523
LN-HM-08963,0.3487,Review,0,0.5203,0.0
LN-HM-08964,0.6932,Reject,1,0.8599,0.9037
LN-HM-08965,0.0011,Approve,0,0.2341,0.0
LN-HM-08966,0.1986,Reject,0,0.6003,0.7771
LN-HM-08967,0.1074,Approve,0,0.4388,0.7019
LN-HM-08968,1.0,Reject,1,0.643,0.8243
LN-HM-08969,0.489,Reject,1,1.1855,0.0
LN-HM-08970,0.0,Approve,0,0.471,0.7452
LN-HM-08971,0.2191,Review,1,0.4639,0.0
LN-HM-08972,0.431,Reject,0,0.3798,0.0
LN-HM-08973,0.1698,Approve,1,0.4157,0.8524
LN-HM-08974,0.4492,Reject,1,0.6686,0.7005
LN-HM-08975,0.0,Approve,0,0.2885,0.0
LN-HM-08976,0.1633,Approve,0,0.341,0.8571
LN-HM-08977,0.5481,Reject,0,0.5206,0.0
LN-HM-08978,0.2009,Review,0,0.399,0.7761
LN-HM-08979,0.4876,Reject,1,0.4948,0.7015
LN-HM-08980,0.5779,Reject,1,0.8635,0.942
LN-HM-08981,0.0,Approve,0,0.4724,0.0
LN-HM-08982,0.7467,Reject,1,0.7185,0.9346
LN-HM-08983,0.0,Approve,0,0.4729,0.7763
LN-HM-08984,0.6018,Reject,1,0.8743,0.8969
LN-HM-08985,0.2962,Review,0,0.4884,0.8959
LN-HM-08986,0.0,Approve,0,0.4578,0.7731
LN-HM-08987,0.6689,Reject,0,0.7245,0.0
LN-HM-08988,0.4806,Reject,0,0.5592,0.7746
LN-HM-08989,0.2803,Reject,1,0.5681,0.0
LN-HM-08990,0.6483,Reject,0,0.7289,0.8203
LN-HM-08991,0.4954,Reject,1,0.6706,0.7839
LN-HM-08992,0.4076,Reject,1,0.8649,0.7974
LN-HM-08993,0.3736,Reject,0,0.6513,0.6652
LN-HM-08994,0.7433,Reject,1,0.609,0.6835
LN-HM-08995,0.3984,Reject,0,0.7511,0.0
LN-HM-08996,0.7512,Reject,0,0.7002,0.6904
LN-HM-08997,0.0,Approve,0,0.2379,0.7
LN-HM-08998,0.6601,Reject,1,1.0163,0.699
LN-HM-08999,0.0,Approve,0,0.3088,0.0
LN-HM-09000,0.4055,Reject,0,0.6488,0.82
LN-HM-09001,0.5607,Reject,1,0.7647,0.0
LN-HM-09002,0.517,Reject,1,0.5471,0.7024
LN-HM-09003,0.1436,Approve,0,0.4685,0.8125
LN-HM-09004,0.0,Approve,0,0.3685,0.0
LN-HM-09005,0.3633,Reject,0,0.5725,0.7582
LN-HM-09006,0.4288,Reject,0,0.5295,0.9446
LN-HM-09007,0.7966,Reject,0,0.7133,0.8868
LN-HM-09008,0.4159,Reject,1,0.5819,0.8519
LN-HM-09009,0.2299,Review,0,0.4473,0.8182
LN-HM-09010,0.9321,Reject,0,0.9137,0.0
LN-HM-09011,1.0,Reject,1,1.2393,0.0
LN-HM-09012,0.2833,Reject,1,0.5617,0.0
LN-HM-09013,0.4757,Reject,0,0.5492,0.0
LN-HM-09014,0.7691,Reject,1,0.6842,0.0
LN-HM-09015,0.0435,Approve,0,0.4695,0.0
LN-HM-09016,0.4563,Reject,0,0.5691,0.9109
LN-HM-09017,0.4704,Reject,1,0.822,0.7561
LN-HM-09018,0.0166,Approve,0,0.4056,0.0
LN-HM-09019,0.4037,Reject,0,0.4039,0.813
LN-HM-09020,0.612,Reject,0,0.8521,0.9387
LN-HM-09021,0.1536,Approve,0,0.4669,0.9326
LN-HM-09022,0.6566,Reject,0,0.7297,0.0
LN-HM-09023,0.41,Reject,0,0.9064,0.6711
LN-HM-09024,0.3842,Reject,0,0.4449,0.0
LN-HM-09025,0.0,Approve,0,0.3418,0.0
LN-HM-09026,0.4133,Reject,0,0.7155,0.7223
LN-HM-09027,0.3442,Review,0,0.528,0.0
LN-HM-09028,0.7032,Reject,0,0.8636,0.8299
LN-HM-09029,0.0,Approve,0,0.4088,0.7204
LN-HM-09030,0.0735,Approve,0,0.4725,0.7565
LN-HM-09031,0.5107,Reject,0,0.6138,0.9466
LN-HM-09032,0.4166,Reject,1,0.4063,0.7449
LN-HM-09033,0.0,Approve,0,0.3733,0.8529
LN-HM-09034,0.6845,Reject,1,0.7704,0.933
LN-HM-09035,0.0185,Approve,0,0.4002,0.8714
LN-HM-09036,0.0,Approve,0,0.4042,0.6615
LN-HM-09037,0.5038,Reject,1,0.6845,0.7439
LN-HM-09038,0.4296,Reject,1,0.7213,0.7677
LN-HM-09039,0.8958,Reject,1,1.0178,0.8415
LN-HM-09040,0.459,Reject,0,0.5222,0.9385
LN-HM-09041,0.4888,Reject,0,0.912,0.7953
LN-HM-09042,0.6039,Reject,0,0.8148,0.8682
LN-HM-09043,0.0,Approve,0,0.3146,0.8889
LN-HM-09044,0.7201,Reject,1,0.6653,0.7885
LN-HM-09045,0.8761,Reject,1,0.7478,0.8667
LN-HM-09046,0.0,Approve,0,0.3847,0.0
LN-HM-09047,0.6843,Reject,1,0.531,0.8933
LN-HM-09048,1.0,Reject,1,0.8019,0.9155
LN-HM-09049,0.521,Reject,1,0.6527,0.9483
LN-HM-09050,0.402,Reject,1,0.4697,0.8789
LN-HM-09051,0.3302,Review,0,0.524,0.8417
LN-HM-09052,0.45,Reject,0,1.6283,0.0
LN-HM-09053,0.0,Approve,0,0.4183,0.6603
LN-HM-09054,0.3823,Reject,0,0.5915,0.8145
LN-HM-09055,0.1894,Approve,0,0.4015,0.8933
LN-HM-09056,0.2043,Review,0,0.4504,0.0
LN-HM-09057,0.5457,Reject,0,0.5354,0.7601
LN-HM-09058,0.4657,Reject,0,0.5442,0.0
LN-HM-09059,0.4569,Reject,0,0.7309,0.6685
LN-HM-09060,0.4563,Reject,0,0.6991,0.0
LN-HM-09061,0.4437,Reject,1,0.5838,0.8515
LN-HM-09062,0.926,Reject,1,0.8115,0.9179
LN-HM-09063,0.023,Approve,0,0.4527,0.8472
LN-HM-09064,0.4614,Reject,1,0.9507,0.7062
LN-HM-09065,0.4322,Reject,1,0.7304,0.6746
LN-HM-09066,0.6551,Reject,0,0.862,0.0
LN-HM-09067,0.6965,Reject,1,0.7532,0.9019
LN-HM-09068,0.3978,Review,1,0.5403,0.6547
LN-HM-09069,0.5252,Reject,0,0.6081,0.0
LN-HM-09070,0.1949,Approve,0,0.4982,0.907
LN-HM-09071,0.1339,Approve,1,0.4275,0.0
LN-HM-09072,0.9003,Reject,1,0.6682,0.8625
LN-HM-09073,1.0,Reject,1,0.6883,0.8953
LN-HM-09074,0.545,Reject,1,0.5688,0.6519
LN-HM-09075,0.7955,Reject,0,0.5175,0.7253
LN-HM-09076,0.7593,Reject,1,0.8262,0.0
LN-HM-09077,0.0,Approve,0,0.2365,0.7391
LN-HM-09078,0.6822,Reject,1,0.6855,0.7077
LN-HM-09079,0.5055,Reject,0,0.5502,0.7097
LN-HM-09080,0.3686,Reject,1,0.8644,0.7239
LN-HM-09081,0.5679,Reject,1,0.8938,0.6642
LN-HM-09082,0.6979,Reject,0,0.4163,0.8929
LN-HM-09083,0.803,Reject,1,0.8891,0.9164
LN-HM-09084,0.1581,Approve,1,0.4056,0.9455
LN-HM-09085,0.7184,Reject,1,0.625,0.9366
LN-HM-09086,0.6386,Reject,0,0.7194,0.8941
LN-HM-09087,0.4221,Reject,1,0.5892,0.8732
LN-HM-09088,0.9365,Reject,1,0.7678,0.0
LN-HM-09089,0.4589,Reject,1,0.3985,0.8875
LN-HM-09090,0.4962,Reject,1,0.5137,0.9097
LN-HM-09091,0.4408,Reject,0,0.7313,0.7778
LN-HM-09092,0.184,Approve,0,0.4222,0.6707
LN-HM-09093,0.9516,Reject,1,0.8585,0.6582
LN-HM-09094,0.5527,Reject,0,0.5152,0.0
LN-HM-09095,0.6405,Reject,0,0.7744,0.809
LN-HM-09096,0.3798,Review,0,0.523,0.0
LN-HM-09097,0.6384,Reject,0,0.8822,0.8269
LN-HM-09098,0.7984,Reject,1,0.6722,0.9118
LN-HM-09099,0.1989,Review,0,0.5203,0.0
LN-HM-09100,0.621,Reject,1,0.6963,0.8135
LN-HM-09101,0.7633,Reject,1,0.5138,0.7579
LN-HM-09102,0.7076,Reject,0,0.6272,0.8029
LN-HM-09103,0.5183,Reject,1,0.7356,0.7091
LN-HM-09104,0.7923,Reject,0,0.52,0.7444
LN-HM-09105,0.2306,Review,0,0.4058,0.8827
LN-HM-09106,0.2272,Review,0,0.2649,0.7759
LN-HM-09107,0.2571,Review,0,0.5121,0.0
LN-HM-09108,0.0896,Approve,0,0.2543,0.7821
LN-HM-09109,0.681,Reject,1,0.7471,0.9362
LN-HM-09110,0.7287,Reject,1,0.5256,0.0
LN-HM-09111,0.3702,Reject,1,0.5908,0.0
LN-HM-09112,0.5278,Reject,1,0.6047,0.8191
LN-HM-09113,0.7503,Reject,1,0.5074,0.6519
LN-HM-09114,0.4135,Reject,1,0.6964,0.8526
LN-HM-09115,0.3455,Reject,1,0.6371,0.6769
LN-HM-09116,0.2012,Review,0,0.3333,0.6624
LN-HM-09117,0.3745,Review,1,0.5032,0.7138
LN-HM-09118,0.1248,Approve,0,0.3626,0.9275
LN-HM-09119,0.7436,Reject,0,0.6711,0.9125
LN-HM-09120,0.2988,Review,0,0.5404,0.7799
LN-HM-09121,0.3044,Reject,0,0.6224,0.9474
LN-HM-09122,0.4963,Reject,0,0.7357,0.6742
LN-HM-09123,0.2176,Review,0,0.3657,0.7798
LN-HM-09124,0.5081,Reject,1,0.6819,0.7117
LN-HM-09125,0.1443,Approve,0,0.4956,0.8885
LN-HM-09126,0.6909,Reject,1,0.3867,0.819
LN-HM-09127,0.616,Reject,0,0.685,0.8276
LN-HM-09128,0.3629,Reject,0,1.5781,0.0
LN-HM-09129,0.4443,Reject,0,0.7568,0.7672
LN-HM-09130,0.0175,Approve,0,0.4924,0.7796
LN-HM-09131,0.9055,Reject,1,1.0321,0.9215
LN-HM-09132,0.756,Reject,1,0.7455,0.9081
LN-HM-09133,0.1694,Approve,0,0.4566,0.6519
LN-HM-09134,0.6875,Reject,1,0.8268,0.8785
LN-HM-09135,0.5619,Reject,0,0.6263,0.9184
LN-HM-09136,0.6925,Reject,0,0.7463,0.8333
LN-HM-09137,0.0,Approve,0,0.3473,0.0
LN-HM-09138,0.9849,Reject,1,0.8845,0.0
LN-HM-09139,0.279,Reject,0,0.5698,0.6558
LN-HM-09140,0.2501,Review,0,0.3388,0.8911
LN-HM-09141,0.6981,Reject,1,1.084,0.887
LN-HM-09142,0.4093,Reject,1,0.7108,0.7127
LN-HM-09143,0.4308,Reject,0,1.4656,0.0
LN-HM-09144,0.3099,Reject,1,0.5616,0.0
LN-HM-09145,0.5488,Reject,1,0.7074,0.0
LN-HM-09146,0.7919,Reject,1,0.5365,0.738
LN-HM-09147,0.4539,Reject,1,0.3603,0.0
LN-HM-09148,0.2015,Review,0,0.3403,0.7937
LN-HM-09149,0.5096,Reject,0,0.6615,0.799
LN-HM-09150,0.4293,Reject,1,0.8045,0.7886
LN-HM-09151,0.5122,Reject,0,0.5539,0.0
LN-HM-09152,0.8772,Reject,1,0.6796,0.0
LN-HM-09153,0.4979,Reject,0,0.3199,0.0
LN-HM-09154,0.2305,Reject,1,0.5876,0.6923
LN-HM-09155,0.671,Reject,1,0.7093,0.7403
LN-HM-09156,0.0,Approve,0,0.4006,0.0
LN-HM-09157,0.5342,Reject,1,0.7017,0.9194
LN-HM-09158,0.4741,Reject,1,0.61,0.6776
LN-HM-09159,0.2348,Review,0,0.5346,0.7542
LN-HM-09160,0.3877,Reject,1,0.7097,0.8125
LN-HM-09161,0.2219,Review,0,0.4102,0.8125
LN-HM-09162,0.0,Approve,0,0.2689,0.0
LN-HM-09163,0.4025,Reject,0,0.4993,0.8956
LN-HM-09164,0.0802,Approve,0,0.3712,0.0
LN-HM-09165,0.4739,Reject,0,1.188,0.0
LN-HM-09166,0.6346,Reject,0,1.0145,0.7148
LN-HM-09167,0.0,Approve,0,0.3791,0.8636
LN-HM-09168,0.4978,Reject,1,0.9893,0.0
LN-HM-09169,0.4433,Reject,0,0.7547,0.7368
LN-HM-09170,0.2036,Reject,0,0.6059,0.7113
LN-HM-09171,0.607,Reject,1,0.7257,0.8844
LN-HM-09172,0.1353,Approve,0,0.3507,0.7551
LN-HM-09173,0.4931,Reject,0,0.6367,0.7237
LN-HM-09174,0.9837,Reject,1,0.9088,0.8052
LN-HM-09175,0.3311,Reject,0,0.8433,0.7287
LN-HM-09176,0.6414,Reject,0,0.7238,0.8474
LN-HM-09177,0.4994,Reject,1,0.3143,0.0
LN-HM-09178,0.3792,Reject,0,0.5553,0.0
LN-HM-09179,1.0,Reject,1,0.8291,0.6617
LN-HM-09180,0.708,Reject,1,0.8857,0.9351
LN-HM-09181,0.4835,Reject,1,0.7874,0.0
LN-HM-09182,0.0,Approve,0,0.4329,0.0
LN-HM-09183,0.0,Approve,0,0.4443,0.6854
LN-HM-09184,0.7746,Reject,0,0.5275,0.6529
LN-HM-09185,0.676,Reject,1,0.9053,0.815
LN-HM-09186,0.4341,Reject,0,0.9086,0.0
LN-HM-09187,0.5072,Reject,0,0.8845,0.0
LN-HM-09188,0.0,Approve,0,0.4982,0.0
LN-HM-09189,0.2044,Review,0,0.4857,0.7578
LN-HM-09190,0.9402,Reject,1,0.8067,0.6667
LN-HM-09191,0.4734,Reject,1,0.5588,0.9231
LN-HM-09192,0.4148,Reject,1,0.5364,0.8206
LN-HM-09193,0.4921,Reject,0,0.6083,0.0
LN-HM-09194,0.4666,Reject,1,0.5283,0.7396
LN-HM-09195,0.039,Approve,0,0.3393,0.9231
LN-HM-09196,0.1605,Approve,0,0.4302,0.7379
LN-HM-09197,0.0,Approve,0,0.3537,0.0
LN-HM-09198,0.0,Approve,0,0.3688,0.9138
LN-HM-09199,0.2669,Reject,0,0.6145,0.0
LN-HM-09200,0.7525,Reject,0,0.5776,0.0
LN-HM-09201,0.418,Reject,0,1.1393,0.0
LN-HM-09202,0.3941,Reject,0,0.8959,0.7562
LN-HM-09203,0.2159,Review,0,0.4526,0.7833
LN-HM-09204,0.0,Approve,0,0.171,0.0
LN-HM-09205,0.6896,Reject,1,0.7682,0.8438
LN-HM-09206,0.4704,Reject,1,0.8928,0.0
LN-HM-09207,0.5465,Reject,0,0.6618,0.0
LN-HM-09208,0.9166,Reject,1,0.7275,0.7003
LN-HM-09209,0.5266,Reject,1,0.8056,0.7963
LN-HM-09210,0.5069,Reject,1,1.3285,0.0
LN-HM-09211,0.228,Reject,0,0.6352,0.6621
LN-HM-09212,0.6606,Reject,1,1.0364,0.7516
LN-HM-09213,0.0403,Approve,0,0.1748,0.0
LN-HM-09214,0.0895,Approve,0,0.4761,0.8429
LN-HM-09215,0.5656,Reject,1,0.5862,0.8346
LN-HM-09216,0.9169,Reject,1,0.7921,0.8846
LN-HM-09217,0.7711,Reject,1,0.9063,0.8173
LN-HM-09218,0.3757,Review,0,0.5475,0.0
LN-HM-09219,0.4459,Reject,1,1.6628,0.0
LN-HM-09220,0.6784,Reject,1,0.7549,0.9455
LN-HM-09221,0.1976,Reject,0,0.6283,0.8289
LN-HM-09222,0.2421,Review,0,0.4016,0.8406
LN-HM-09223,0.4043,Reject,0,0.6337,0.8377
LN-HM-09224,0.2158,Reject,1,0.5933,0.0
LN-HM-09225,0.7404,Reject,1,0.6726,0.8322
LN-HM-09226,0.412,Reject,1,1.1248,0.0
LN-HM-09227,0.7258,Reject,1,0.61,0.6763
LN-HM-09228,0.7224,Reject,1,0.8683,0.9241
LN-HM-09229,0.7065,Reject,1,0.5631,0.8375
LN-HM-09230,0.7116,Reject,0,0.576,0.9052
LN-HM-09231,0.2846,Review,0,0.4932,0.8606
LN-HM-09232,0.4677,Reject,0,0.7154,0.737
LN-HM-09233,0.713,Reject,1,0.7827,0.9114
LN-HM-09234,0.5568,Reject,0,0.5664,0.8876
LN-HM-09235,0.9219,Reject,1,0.687,0.8872
LN-HM-09236,0.706,Reject,0,0.6746,0.0
LN-HM-09237,0.6341,Reject,1,0.6354,0.9495
LN-HM-09238,0.4671,Reject,0,0.5528,0.8006
LN-HM-09239,0.4991,Reject,1,0.5489,0.8197
LN-HM-09240,0.2723,Review,1,0.3724,0.9083
LN-HM-09241,0.2837,Reject,0,0.6073,0.7914
LN-HM-09242,0.5036,Reject,0,0.5624,0.0
LN-HM-09243,0.1249,Approve,0,0.4679,0.8807
LN-HM-09244,0.223,Review,0,0.4679,0.75
LN-HM-09245,0.0,Approve,0,0.4473,0.0
LN-HM-09246,0.2367,Reject,0,0.5525,0.0
LN-HM-09247,0.3339,Reject,0,0.6297,0.68
LN-HM-09248,0.0,Approve,0,0.432,0.7022
LN-HM-09249,0.633,Reject,0,0.7576,0.8514
LN-HM-09250,0.4239,Reject,0,0.5258,0.7155
LN-HM-09251,0.4587,Reject,1,0.5939,0.6902
LN-HM-09252,0.4151,Reject,0,0.4011,0.8902
LN-HM-09253,0.1169,Approve,0,0.346,0.0
LN-HM-09254,0.7411,Reject,1,0.8609,0.8258
LN-HM-09255,0.6471,Reject,1,1.0024,0.855
LN-HM-09256,0.6184,Reject,1,0.873,0.7946
LN-HM-09257,0.0,Approve,0,0.3921,0.7632
LN-HM-09258,0.3198,Reject,1,0.3718,0.0
LN-HM-09259,0.7591,Reject,1,1.1034,0.8726
LN-HM-09260,0.6935,Reject,0,1.3215,0.0
LN-HM-09261,0.2983,Reject,1,0.6104,0.0
LN-HM-09262,0.985,Reject,1,0.6526,0.8905
LN-HM-09263,0.4866,Reject,0,1.0642,0.0
LN-HM-09264,0.6201,Reject,1,0.6614,0.9286
LN-HM-09265,0.149,Approve,0,0.4987,0.8903
LN-HM-09266,0.6619,Reject,1,0.9618,0.8289
LN-HM-09267,0.3963,Reject,1,0.6293,0.8615
LN-HM-09268,0.7152,Reject,1,0.7939,0.8976
LN-HM-09269,0.2755,Review,0,0.4845,0.8688
LN-HM-09270,0.1995,Approve,1,0.4555,0.9167
LN-HM-09271,0.2448,Reject,1,0.6059,0.7857
LN-HM-09272,0.599,Reject,1,0.7141,0.8698
LN-HM-09273,0.4004,Reject,1,0.5036,0.6855
LN-HM-09274,0.4051,Reject,0,0.4805,0.8545
LN-HM-09275,0.8666,Reject,1,0.6976,0.9242
LN-HM-09276,0.281,Reject,0,0.6413,0.0
LN-HM-09277,0.0871,Approve,0,0.3559,0.8571
LN-HM-09278,0.0,Approve,0,0.445,0.0
LN-HM-09279,0.5139,Reject,0,0.7558,0.7108
LN-HM-09280,0.3221,Review,0,0.4884,0.9373
LN-HM-09281,0.4471,Reject,0,0.5095,0.8311
LN-HM-09282,0.7765,Reject,1,0.5822,0.9409
LN-HM-09283,0.9556,Reject,1,0.6979,0.87
LN-HM-09284,0.4529,Reject,0,0.6383,0.9443
LN-HM-09285,0.1523,Approve,0,0.4818,0.0
LN-HM-09286,0.802,Reject,0,0.5152,0.0
LN-HM-09287,0.4332,Reject,0,0.7433,0.8723
LN-HM-09288,0.5819,Reject,0,0.5832,0.866
LN-HM-09289,0.6744,Reject,0,0.6755,0.8401
LN-HM-09290,0.2244,Review,0,0.503,0.0
LN-HM-09291,0.3833,Review,0,0.4525,0.8044
LN-HM-09292,0.0005,Approve,0,0.4033,0.0
LN-HM-09293,0.5045,Reject,1,0.5357,0.7129
LN-HM-09294,0.7433,Reject,1,0.7656,0.7935
LN-HM-09295,0.2967,Reject,0,0.6472,0.7544
LN-HM-09296,0.4855,Reject,0,0.9485,0.6736
LN-HM-09297,0.7923,Reject,0,0.5341,0.0
LN-HM-09298,0.5275,Reject,1,0.5344,0.686
LN-HM-09299,0.6541,Reject,1,0.8524,0.8929
LN-HM-09300,0.1741,Approve,0,0.4916,0.7519
LN-HM-09301,0.4363,Reject,1,0.6534,0.0
LN-HM-09302,0.0386,Approve,0,0.3179,0.7483
LN-HM-09303,0.5026,Reject,0,0.7396,0.7965
LN-HM-09304,0.3491,Reject,1,0.6269,0.9167
LN-HM-09305,0.5011,Reject,1,0.6403,0.0
LN-HM-09306,0.7351,Reject,1,0.8483,0.8358
LN-HM-09307,0.5806,Reject,1,0.823,0.7968
LN-HM-09308,0.1743,Reject,0,0.6293,0.716
LN-HM-09309,0.9935,Reject,1,0.7217,0.0
LN-HM-09310,0.547,Reject,1,0.9496,0.7115
LN-HM-09311,0.7162,Reject,1,0.6611,0.6883
LN-HM-09312,0.6081,Reject,0,0.7444,0.8151
LN-HM-09313,0.4701,Reject,0,0.7648,0.0
LN-HM-09314,0.9317,Reject,1,0.7292,0.0
LN-HM-09315,0.2229,Review,1,0.378,0.0
LN-HM-09316,0.0,Approve,0,0.4812,0.7568
LN-HM-09317,0.4447,Reject,1,0.6105,0.6934
LN-HM-09318,0.6621,Reject,0,0.8563,0.8839
LN-HM-09319,0.0,Approve,0,0.3948,0.0
LN-HM-09320,0.1224,Approve,1,0.39,0.0
LN-HM-09321,0.5345,Reject,0,1.269,0.0
LN-HM-09322,0.0,Approve,0,0.3411,0.7935
LN-HM-09323,0.4975,Reject,1,0.2232,0.0
LN-HM-09324,0.3766,Reject,0,0.2627,0.0
LN-HM-09325,0.5247,Reject,0,0.6696,0.0
LN-HM-09326,0.4607,Reject,1,0.5977,0.0
LN-HM-09327,0.6311,Reject,1,1.0728,0.7094
LN-HM-09328,0.489,Reject,1,0.9154,0.7936
LN-HM-09329,0.0,Approve,0,0.3907,0.6619
LN-HM-09330,0.6327,Reject,0,0.7632,0.8915
LN-HM-09331,0.3089,Reject,1,0.9343,0.0
LN-HM-09332,0.5039,Reject,1,0.6218,0.0
LN-HM-09333,0.2942,Reject,1,0.5941,0.6759
LN-HM-09334,0.0,Approve,0,0.3568,0.0
LN-HM-09335,1.0,Reject,1,0.8109,0.7889
LN-HM-09336,0.7255,Reject,1,0.6609,0.8054
LN-HM-09337,0.3577,Reject,0,0.5897,0.7875
LN-HM-09338,0.7663,Reject,0,0.5588,0.0
LN-HM-09339,0.9651,Reject,1,1.6336,0.0
LN-HM-09340,0.7357,Reject,0,0.722,0.0
LN-HM-09341,0.3862,Reject,1,0.7704,0.9371
LN-HM-09342,0.3354,Review,0,0.4751,0.9119
LN-HM-09343,0.5326,Reject,1,0.6503,0.0
LN-HM-09344,0.3876,Reject,0,0.6707,0.8393
LN-HM-09345,0.0371,Approve,0,0.4092,0.7138
LN-HM-09346,0.5811,Reject,1,0.5265,0.6702
LN-HM-09347,0.022,Approve,0,0.2664,0.8784
LN-HM-09348,0.166,Approve,0,0.3168,0.8159
LN-HM-09349,0.0865,Approve,0,0.3717,0.8131
LN-HM-09350,0.2258,Reject,0,0.5759,0.6889
LN-HM-09351,0.0,Approve,0,0.4107,0.0
LN-HM-09352,0.2796,Review,1,0.5036,0.6757
LN-HM-09353,0.0054,Approve,0,0.1943,0.9091
LN-HM-09354,0.6892,Reject,1,0.884,0.9205
LN-HM-09355,0.679,Reject,1,0.9275,0.6989
LN-HM-09356,0.4546,Reject,0,1.225,0.0
LN-HM-09357,0.1473,Review,1,0.5166,0.0
LN-HM-09358,0.715,Reject,1,0.7768,0.7975
LN-HM-09359,0.6693,Reject,0,0.7191,0.8006
LN-HM-09360,0.3283,Reject,1,0.5893,0.8737
LN-HM-09361,0.192,Reject,0,0.5512,0.6921
LN-HM-09362,0.1928,Reject,0,0.6411,0.8235
LN-HM-09363,0.3003,Reject,0,0.6107,0.0
LN-HM-09364,0.7156,Reject,0,0.5148,0.8347
LN-HM-09365,0.6457,Reject,1,0.6978,0.6518
LN-HM-09366,0.2143,Review,0,0.4929,0.0
LN-HM-09367,0.7742,Reject,1,0.9096,0.9241
LN-HM-09368,0.3987,Reject,0,0.6318,0.9259
LN-HM-09369,0.5209,Reject,1,0.723,0.8125
LN-HM-09370,0.514,Reject,1,1.4175,0.0
LN-HM-09371,0.0123,Approve,0,0.4178,0.876
LN-HM-09372,0.9658,Reject,1,0.8005,0.6683
LN-HM-09373,0.0,Approve,0,0.4459,0.7073
LN-HM-09374,0.909,Reject,1,0.8196,0.9193
LN-HM-09375,0.0,Approve,0,0.4247,0.7468
LN-HM-09376,0.4018,Reject,0,1.4139,0.0
LN-HM-09377,0.2174,Review,1,0.3419,0.0
LN-HM-09378,0.4236,Reject,1,0.5618,0.6871
LN-HM-09379,0.6481,Reject,1,0.6974,0.9261
LN-HM-09380,0.7021,Reject,1,0.5912,0.8084
LN-HM-09381,0.0111,Approve,0,0.4465,0.0
LN-HM-09382,0.4857,Reject,0,0.5894,0.6896
LN-HM-09383,0.0,Approve,0,0.4628,0.7865
LN-HM-09384,0.5647,Reject,1,0.6193,0.7229
LN-HM-09385,0.0,Approve,0,0.4558,0.0
LN-HM-09386,0.719,Reject,0,0.6825,0.6537
LN-HM-09387,0.9027,Reject,1,0.7241,0.9079
LN-HM-09388,0.5262,Reject,1,0.6542,0.0
LN-HM-09389,0.5663,Reject,0,0.6203,0.7186
LN-HM-09390,0.2483,Review,1,0.386,0.6961
LN-HM-09391,0.7744,Reject,0,1.0058,0.0
LN-HM-09392,0.0521,Approve,0,0.3311,0.7727
