CUSTOMER_ID,AGE,GENDER,MARITAL_STATUS,CATEGORY,OCCUPATION,GROSS_MONTHLY_INC,MONTHLY_DEDUCTIONS,NET_MONTHLY_INC,AVG_CREDIT_BAL_6M
RET-09599,43,M,Unmarried,ST,Self-Employed Professional,151000.0,16000.0,135000.0,221000.0
RET-09600,34,F,Married,SC,Self-Employed Professional,59000.0,3000.0,56000.0,164000.0
RET-09601,21,M,Married,SC,Self-Employed Non-Professional,73000.0,6000.0,67000.0,48000.0
RET-09602,50,M,Married,GEN,Self-Employed Non-Professional,25000.0,2000.0,23000.0,55000.0
RET-09603,39,F,Married,ST,Salaried,239000.0,26000.0,213000.0,620000.0
RET-09604,34,M,Married,OBC,Salaried,25000.0,3000.0,22000.0,26000.0
RET-09605,46,M,Unmarried,GEN,Self-Employed Professional,70000.0,5000.0,65000.0,69000.0
RET-09606,53,F,Married,Minority,Salaried,25000.0,6000.0,19000.0,55000.0
RET-09607,21,F,Married,OBC,Salaried,45000.0,10000.0,35000.0,60000.0
RET-09608,42,M,Married,GEN,Salaried,207000.0,37000.0,170000.0,435000.0
RET-09609,23,M,Unmarried,OBC,Self-Employed Non-Professional,145000.0,8000.0,137000.0,341000.0
RET-09610,42,F,Married,OBC,Self-Employed Non-Professional,132000.0,18000.0,114000.0,150000.0
RET-09611,39,M,Married,ST,Self-Employed Professional,65000.0,6000.0,59000.0,57000.0
RET-09612,44,M,Married,GEN,Salaried,197000.0,38000.0,159000.0,359000.0
RET-09613,33,M,Married,SC,Salaried,85000.0,13000.0,72000.0,126000.0
RET-09614,21,M,Married,SC,Salaried,111000.0,19000.0,92000.0,159000.0
RET-09615,33,F,Unmarried,GEN,Self-Employed Non-Professional,358000.0,31000.0,327000.0,610000.0
RET-09616,42,M,Unmarried,GEN,Self-Employed Professional,141000.0,16000.0,125000.0,71000.0
RET-09617,48,F,Married,OBC,Self-Employed Professional,70000.0,9000.0,61000.0,31000.0
RET-09618,26,F,Married,SC,Salaried,99000.0,10000.0,89000.0,114000.0
RET-09619,48,F,Married,OBC,Salaried,170000.0,41000.0,129000.0,169000.0
RET-09620,31,F,Unmarried,SC,Salaried,106000.0,19000.0,87000.0,200000.0
RET-09621,41,F,Married,OBC,Salaried,117000.0,24000.0,93000.0,122000.0
RET-09622,32,M,Unmarried,OBC,Salaried,158000.0,20000.0,138000.0,193000.0
RET-09623,39,M,Unmarried,GEN,Salaried,334000.0,40000.0,294000.0,551000.0
RET-09624,46,F,Married,GEN,Self-Employed Non-Professional,42000.0,2000.0,40000.0,79000.0
RET-09625,25,M,Unmarried,OBC,Self-Employed Professional,111000.0,14000.0,97000.0,129000.0
RET-09626,31,M,Unmarried,SC,Self-Employed Professional,96000.0,11000.0,85000.0,161000.0
RET-09627,39,M,Married,OBC,Salaried,58000.0,10000.0,48000.0,98000.0
RET-09628,62,M,Married,OBC,Salaried,50000.0,7000.0,43000.0,50000.0
RET-09629,29,F,Married,OBC,Salaried,197000.0,47000.0,150000.0,163000.0
RET-09630,58,F,Married,GEN,Salaried,40000.0,5000.0,35000.0,95000.0
RET-09631,58,M,Married,OBC,Self-Employed Non-Professional,31000.0,4000.0,27000.0,57000.0
RET-09632,37,F,Married,GEN,Salaried,52000.0,12000.0,40000.0,51000.0
RET-09633,35,M,Married,OBC,Salaried,25000.0,3000.0,22000.0,41000.0
RET-09634,31,F,Married,OBC,Salaried,44000.0,10000.0,34000.0,77000.0
RET-09635,37,M,Unmarried,SC,Self-Employed Professional,39000.0,4000.0,35000.0,19000.0
RET-09636,23,F,Unmarried,GEN,Self-Employed Non-Professional,77000.0,6000.0,71000.0,199000.0
RET-09637,37,M,Unmarried,GEN,Self-Employed Professional,174000.0,21000.0,153000.0,351000.0
RET-09638,52,M,Married,GEN,Salaried,51000.0,11000.0,40000.0,59000.0
RET-09639,31,F,Unmarried,SC,Salaried,123000.0,23000.0,100000.0,283000.0
RET-09640,35,M,Unmarried,GEN,Self-Employed Professional,115000.0,9000.0,106000.0,68000.0
RET-09641,21,F,Married,GEN,Salaried,25000.0,6000.0,19000.0,45000.0
RET-09642,41,M,Unmarried,Minority,Salaried,53000.0,11000.0,42000.0,76000.0
RET-09643,40,M,Married,GEN,Salaried,58000.0,14000.0,44000.0,95000.0
RET-09644,38,M,Unmarried,GEN,Salaried,92000.0,15000.0,77000.0,129000.0
RET-09645,35,M,Unmarried,OBC,Salaried,103000.0,12000.0,91000.0,79000.0
RET-09646,35,M,Unmarried,OBC,Self-Employed Professional,89000.0,6000.0,83000.0,96000.0
RET-09647,43,F,Married,OBC,Salaried,43000.0,8000.0,35000.0,58000.0
RET-09648,37,M,Married,OBC,Self-Employed Non-Professional,50000.0,6000.0,44000.0,123000.0
RET-09649,41,F,Married,GEN,Self-Employed Non-Professional,30000.0,3000.0,27000.0,18000.0
RET-09650,40,M,Married,GEN,Salaried,76000.0,13000.0,63000.0,48000.0
RET-09651,49,M,Married,GEN,Salaried,59000.0,8000.0,51000.0,45000.0
RET-09652,44,M,Married,GEN,Salaried,101000.0,19000.0,82000.0,171000.0
RET-09653,39,M,Unmarried,OBC,Self-Employed Non-Professional,111000.0,9000.0,102000.0,144000.0
RET-09654,53,F,Married,GEN,Salaried,60000.0,14000.0,46000.0,40000.0
RET-09655,42,M,Unmarried,OBC,Self-Employed Non-Professional,87000.0,10000.0,77000.0,62000.0
RET-09656,51,M,Married,OBC,Self-Employed Professional,64000.0,10000.0,54000.0,118000.0
RET-09657,44,M,Married,GEN,Self-Employed Non-Professional,37000.0,4000.0,33000.0,55000.0
RET-09658,21,M,Married,GEN,Self-Employed Non-Professional,45000.0,3000.0,42000.0,113000.0
RET-09659,51,M,Married,GEN,Salaried,25000.0,3000.0,22000.0,33000.0
RET-09660,39,M,Married,GEN,Salaried,58000.0,7000.0,51000.0,109000.0
RET-09661,37,M,Unmarried,OBC,Salaried,51000.0,8000.0,43000.0,107000.0
RET-09662,40,F,Married,SC,Salaried,38000.0,4000.0,34000.0,98000.0
RET-09663,34,F,Unmarried,OBC,Self-Employed Professional,120000.0,9000.0,111000.0,297000.0
RET-09664,40,M,Unmarried,OBC,Self-Employed Non-Professional,100000.0,15000.0,85000.0,207000.0
RET-09665,32,M,Married,GEN,Self-Employed Non-Professional,102000.0,9000.0,93000.0,142000.0
RET-09666,50,F,Unmarried,OBC,Salaried,111000.0,18000.0,93000.0,275000.0
RET-09667,36,F,Unmarried,OBC,Salaried,73000.0,14000.0,59000.0,69000.0
RET-09668,34,F,Unmarried,GEN,Salaried,73000.0,18000.0,55000.0,118000.0
RET-09669,28,F,Unmarried,Minority,Salaried,120000.0,29000.0,91000.0,75000.0
RET-09670,40,M,Unmarried,GEN,Salaried,109000.0,12000.0,97000.0,195000.0
RET-09671,39,F,Married,OBC,Self-Employed Non-Professional,135000.0,8000.0,127000.0,283000.0
RET-09672,41,F,Married,OBC,Self-Employed Non-Professional,71000.0,9000.0,62000.0,45000.0
RET-09673,27,M,Unmarried,SC,Self-Employed Non-Professional,40000.0,6000.0,34000.0,42000.0
RET-09674,21,M,Unmarried,Minority,Salaried,84000.0,17000.0,67000.0,141000.0
RET-09675,44,M,Married,Minority,Salaried,52000.0,12000.0,40000.0,80000.0
RET-09676,52,M,Married,OBC,Self-Employed Professional,108000.0,13000.0,95000.0,206000.0
RET-09677,27,M,Unmarried,OBC,Salaried,87000.0,14000.0,73000.0,59000.0
RET-09678,53,M,Married,GEN,Self-Employed Non-Professional,75000.0,5000.0,70000.0,125000.0
RET-09679,40,M,Married,GEN,Salaried,58000.0,14000.0,44000.0,124000.0
RET-09680,37,M,Married,ST,Self-Employed Professional,133000.0,18000.0,115000.0,332000.0
RET-09681,34,M,Unmarried,GEN,Self-Employed Professional,127000.0,13000.0,114000.0,93000.0
RET-09682,24,F,Married,GEN,Salaried,52000.0,10000.0,42000.0,115000.0
RET-09683,47,M,Married,GEN,Self-Employed Professional,35000.0,3000.0,32000.0,62000.0
RET-09684,30,F,Unmarried,GEN,Salaried,81000.0,10000.0,71000.0,169000.0
RET-09685,30,F,Unmarried,GEN,Salaried,149000.0,19000.0,130000.0,114000.0
RET-09686,47,F,Married,GEN,Self-Employed Professional,34000.0,2000.0,32000.0,75000.0
RET-09687,21,F,Married,GEN,Self-Employed Professional,97000.0,8000.0,89000.0,60000.0
RET-09688,22,M,Married,GEN,Self-Employed Non-Professional,45000.0,6000.0,39000.0,81000.0
RET-09689,37,M,Unmarried,GEN,Salaried,40000.0,5000.0,35000.0,76000.0
RET-09690,40,M,Married,ST,Salaried,128000.0,30000.0,98000.0,212000.0
RET-09691,42,F,Married,OBC,Self-Employed Non-Professional,108000.0,11000.0,97000.0,63000.0
RET-09692,34,M,Unmarried,OBC,Salaried,67000.0,9000.0,58000.0,85000.0
RET-09693,63,M,Unmarried,OBC,Self-Employed Non-Professional,117000.0,12000.0,105000.0,248000.0
RET-09694,35,F,Married,GEN,Salaried,110000.0,26000.0,84000.0,209000.0
RET-09695,35,F,Married,SC,Self-Employed Professional,30000.0,3000.0,27000.0,42000.0
RET-09696,30,F,Married,Minority,Self-Employed Non-Professional,77000.0,11000.0,66000.0,60000.0
RET-09697,39,M,Married,GEN,Self-Employed Non-Professional,171000.0,22000.0,149000.0,261000.0
RET-09698,44,M,Married,GEN,Self-Employed Non-Professional,97000.0,9000.0,88000.0,187000.0
RET-09699,50,M,Married,OBC,Salaried,25000.0,4000.0,21000.0,59000.0
RET-09700,23,M,Married,GEN,Salaried,38000.0,9000.0,29000.0,64000.0
RET-09701,35,F,Married,Minority,Salaried,133000.0,31000.0,102000.0,261000.0
RET-09702,42,M,Unmarried,OBC,Salaried,52000.0,10000.0,42000.0,49000.0
RET-09703,43,M,Married,GEN,Salaried,143000.0,29000.0,114000.0,294000.0
RET-09704,38,F,Married,GEN,Self-Employed Non-Professional,250000.0,16000.0,234000.0,475000.0
RET-09705,43,M,Unmarried,OBC,Salaried,63000.0,12000.0,51000.0,95000.0
RET-09706,29,F,Married,GEN,Self-Employed Non-Professional,50000.0,6000.0,44000.0,51000.0
RET-09707,53,F,Unmarried,ST,Self-Employed Non-Professional,40000.0,2000.0,38000.0,38000.0
RET-09708,47,F,Married,GEN,Salaried,115000.0,20000.0,95000.0,177000.0
RET-09709,24,M,Married,Minority,Salaried,51000.0,12000.0,39000.0,106000.0
RET-09710,27,M,Married,GEN,Salaried,57000.0,6000.0,51000.0,56000.0
RET-09711,27,F,Married,OBC,Self-Employed Professional,38000.0,4000.0,34000.0,41000.0
RET-09712,44,F,Married,GEN,Salaried,56000.0,8000.0,48000.0,138000.0
RET-09713,25,M,Unmarried,GEN,Self-Employed Professional,48000.0,3000.0,45000.0,25000.0
RET-09714,34,M,Married,OBC,Salaried,25000.0,6000.0,19000.0,33000.0
RET-09715,42,M,Unmarried,GEN,Salaried,44000.0,8000.0,36000.0,66000.0
RET-09716,37,F,Married,GEN,Salaried,114000.0,21000.0,93000.0,204000.0
RET-09717,40,M,Unmarried,GEN,Salaried,164000.0,39000.0,125000.0,123000.0
RET-09718,27,M,Married,GEN,Self-Employed Non-Professional,69000.0,6000.0,63000.0,121000.0
RET-09719,43,M,Unmarried,OBC,Self-Employed Non-Professional,75000.0,8000.0,67000.0,52000.0
RET-09720,31,M,Married,SC,Self-Employed Non-Professional,87000.0,10000.0,77000.0,90000.0
RET-09721,34,F,Unmarried,GEN,Salaried,237000.0,58000.0,179000.0,96000.0
RET-09722,40,M,Married,GEN,Self-Employed Professional,40000.0,6000.0,34000.0,56000.0
RET-09723,39,M,Unmarried,GEN,Salaried,34000.0,6000.0,28000.0,26000.0
RET-09724,38,M,Married,ST,Salaried,71000.0,12000.0,59000.0,44000.0
RET-09725,30,M,Unmarried,ST,Salaried,93000.0,22000.0,71000.0,97000.0
RET-09726,35,M,Unmarried,OBC,Salaried,72000.0,18000.0,54000.0,38000.0
RET-09727,38,M,Unmarried,ST,Salaried,32000.0,4000.0,28000.0,61000.0
RET-09728,24,M,Married,SC,Salaried,124000.0,26000.0,98000.0,98000.0
RET-09729,33,F,Unmarried,GEN,Self-Employed Non-Professional,67000.0,5000.0,62000.0,141000.0
RET-09730,41,M,Married,GEN,Self-Employed Professional,102000.0,15000.0,87000.0,226000.0
RET-09731,25,F,Married,GEN,Salaried,186000.0,30000.0,156000.0,367000.0
RET-09732,49,M,Married,GEN,Self-Employed Non-Professional,30000.0,3000.0,27000.0,65000.0
RET-09733,50,M,Married,OBC,Self-Employed Non-Professional,26000.0,4000.0,22000.0,46000.0
RET-09734,25,M,Unmarried,OBC,Self-Employed Non-Professional,103000.0,9000.0,94000.0,135000.0
RET-09735,51,M,Married,OBC,Self-Employed Professional,25000.0,4000.0,21000.0,29000.0
RET-09736,36,M,Married,GEN,Salaried,58000.0,13000.0,45000.0,87000.0
RET-09737,42,M,Married,SC,Salaried,52000.0,8000.0,44000.0,49000.0
RET-09738,33,M,Unmarried,GEN,Salaried,91000.0,13000.0,78000.0,106000.0
RET-09739,47,M,Married,GEN,Self-Employed Non-Professional,49000.0,6000.0,43000.0,38000.0
RET-09740,42,M,Unmarried,Minority,Self-Employed Professional,98000.0,9000.0,89000.0,218000.0
RET-09741,29,M,Married,GEN,Salaried,39000.0,7000.0,32000.0,75000.0
RET-09742,26,M,Unmarried,GEN,Self-Employed Professional,35000.0,2000.0,33000.0,58000.0
RET-09743,23,F,Unmarried,OBC,Salaried,74000.0,11000.0,63000.0,90000.0
RET-09744,39,M,Married,ST,Self-Employed Non-Professional,78000.0,9000.0,69000.0,155000.0
RET-09745,43,F,Married,GEN,Salaried,87000.0,18000.0,69000.0,49000.0
RET-09746,44,M,Unmarried,OBC,Self-Employed Professional,178000.0,15000.0,163000.0,101000.0
RET-09747,36,F,Unmarried,Minority,Salaried,158000.0,37000.0,121000.0,272000.0
RET-09748,26,M,Married,GEN,Salaried,96000.0,24000.0,72000.0,135000.0
RET-09749,31,F,Married,GEN,Self-Employed Professional,119000.0,16000.0,103000.0,240000.0
RET-09750,49,M,Unmarried,OBC,Salaried,86000.0,14000.0,72000.0,86000.0
RET-09751,33,M,Married,GEN,Self-Employed Professional,148000.0,21000.0,127000.0,98000.0
RET-09752,39,M,Married,GEN,Salaried,91000.0,14000.0,77000.0,121000.0
RET-09753,27,M,Unmarried,ST,Self-Employed Non-Professional,53000.0,5000.0,48000.0,75000.0
RET-09754,41,F,Married,OBC,Self-Employed Non-Professional,47000.0,4000.0,43000.0,103000.0
RET-09755,33,M,Married,GEN,Salaried,146000.0,18000.0,128000.0,103000.0
RET-09756,48,M,Unmarried,GEN,Self-Employed Professional,66000.0,5000.0,61000.0,175000.0
RET-09757,45,M,Married,OBC,Salaried,231000.0,49000.0,182000.0,116000.0
RET-09758,33,M,Unmarried,GEN,Self-Employed Professional,38000.0,5000.0,33000.0,42000.0
RET-09759,36,M,Unmarried,OBC,Salaried,155000.0,20000.0,135000.0,305000.0
RET-09760,32,M,Unmarried,SC,Salaried,57000.0,7000.0,50000.0,115000.0
RET-09761,23,M,Unmarried,GEN,Self-Employed Non-Professional,93000.0,10000.0,83000.0,159000.0
RET-09762,29,M,Married,Minority,Salaried,33000.0,6000.0,27000.0,18000.0
RET-09763,39,M,Married,Minority,Salaried,25000.0,3000.0,22000.0,58000.0
RET-09764,41,M,Married,GEN,Salaried,178000.0,29000.0,149000.0,311000.0
RET-09765,39,M,Married,GEN,Self-Employed Professional,56000.0,6000.0,50000.0,120000.0
RET-09766,34,M,Married,GEN,Salaried,132000.0,24000.0,108000.0,158000.0
RET-09767,47,M,Married,GEN,Salaried,49000.0,9000.0,40000.0,44000.0
RET-09768,38,F,Married,GEN,Salaried,132000.0,21000.0,111000.0,255000.0
RET-09769,45,F,Married,GEN,Salaried,57000.0,10000.0,47000.0,119000.0
RET-09770,21,F,Unmarried,GEN,Self-Employed Non-Professional,35000.0,2000.0,33000.0,84000.0
RET-09771,21,M,Unmarried,GEN,Self-Employed Non-Professional,108000.0,7000.0,101000.0,232000.0
RET-09772,40,F,Married,GEN,Self-Employed Non-Professional,129000.0,17000.0,112000.0,95000.0
RET-09773,23,M,Married,GEN,Salaried,107000.0,13000.0,94000.0,99000.0
RET-09774,35,M,Married,GEN,Salaried,67000.0,8000.0,59000.0,103000.0
RET-09775,34,M,Married,GEN,Self-Employed Professional,26000.0,3000.0,23000.0,41000.0
RET-09776,53,F,Unmarried,Minority,Self-Employed Non-Professional,39000.0,5000.0,34000.0,59000.0
RET-09777,41,F,Unmarried,GEN,Self-Employed Professional,48000.0,3000.0,45000.0,115000.0
RET-09778,39,M,Married,Minority,Salaried,63000.0,13000.0,50000.0,41000.0
RET-09779,46,M,Married,GEN,Self-Employed Non-Professional,144000.0,10000.0,134000.0,332000.0
RET-09780,41,M,Married,OBC,Salaried,68000.0,7000.0,61000.0,34000.0
RET-09781,33,F,Married,GEN,Self-Employed Non-Professional,25000.0,2000.0,23000.0,30000.0
RET-09782,48,F,Unmarried,SC,Self-Employed Non-Professional,25000.0,3000.0,22000.0,22000.0
RET-09783,26,M,Married,GEN,Self-Employed Non-Professional,48000.0,3000.0,45000.0,82000.0
RET-09784,41,M,Unmarried,Minority,Salaried,54000.0,12000.0,42000.0,76000.0
RET-09785,22,M,Married,GEN,Salaried,91000.0,23000.0,68000.0,120000.0
RET-09786,40,F,Married,GEN,Salaried,31000.0,7000.0,24000.0,29000.0
RET-09787,39,F,Married,GEN,Salaried,32000.0,5000.0,27000.0,49000.0
RET-09788,54,M,Married,SC,Salaried,96000.0,22000.0,74000.0,168000.0
RET-09789,22,M,Unmarried,Minority,Self-Employed Professional,163000.0,16000.0,147000.0,218000.0
RET-09790,31,F,Unmarried,GEN,Salaried,25000.0,4000.0,21000.0,59000.0
RET-09791,46,M,Unmarried,SC,Salaried,46000.0,7000.0,39000.0,26000.0
RET-09792,41,F,Married,OBC,Salaried,142000.0,29000.0,113000.0,335000.0
RET-09793,39,M,Unmarried,OBC,Self-Employed Non-Professional,128000.0,15000.0,113000.0,272000.0
RET-09794,28,F,Married,OBC,Self-Employed Non-Professional,42000.0,5000.0,37000.0,73000.0
RET-09795,32,F,Married,GEN,Self-Employed Professional,147000.0,12000.0,135000.0,136000.0
RET-09796,50,M,Married,GEN,Salaried,75000.0,16000.0,59000.0,122000.0
RET-09797,37,F,Married,SC,Self-Employed Professional,109000.0,6000.0,103000.0,258000.0
RET-09798,41,M,Unmarried,GEN,Salaried,48000.0,10000.0,38000.0,43000.0
RET-09799,36,F,Unmarried,ST,Self-Employed Professional,87000.0,7000.0,80000.0,48000.0
RET-09800,26,F,Married,SC,Self-Employed Professional,36000.0,5000.0,31000.0,50000.0
RET-09801,47,M,Married,ST,Self-Employed Non-Professional,53000.0,6000.0,47000.0,59000.0
RET-09802,43,M,Married,GEN,Salaried,61000.0,11000.0,50000.0,61000.0
RET-09803,61,M,Married,GEN,Salaried,80000.0,9000.0,71000.0,164000.0
RET-09804,27,F,Married,GEN,Self-Employed Non-Professional,310000.0,29000.0,281000.0,244000.0
RET-09805,46,F,Unmarried,Minority,Self-Employed Non-Professional,340000.0,33000.0,307000.0,653000.0
RET-09806,24,M,Married,GEN,Salaried,58000.0,12000.0,46000.0,30000.0
RET-09807,39,F,Unmarried,GEN,Salaried,178000.0,23000.0,155000.0,434000.0
RET-09808,47,M,Married,GEN,Salaried,38000.0,5000.0,33000.0,65000.0
RET-09809,21,M,Married,GEN,Salaried,93000.0,18000.0,75000.0,212000.0
RET-09810,35,M,Married,GEN,Self-Employed Non-Professional,48000.0,5000.0,43000.0,115000.0
RET-09811,32,M,Unmarried,GEN,Self-Employed Professional,56000.0,4000.0,52000.0,139000.0
RET-09812,30,M,Married,GEN,Salaried,361000.0,38000.0,323000.0,258000.0
RET-09813,41,M,Married,Minority,Self-Employed Professional,58000.0,4000.0,54000.0,121000.0
RET-09814,49,M,Unmarried,OBC,Salaried,50000.0,12000.0,38000.0,57000.0
RET-09815,36,F,Married,OBC,Salaried,40000.0,8000.0,32000.0,53000.0
RET-09816,40,M,Unmarried,GEN,Salaried,46000.0,11000.0,35000.0,42000.0
RET-09817,39,M,Married,SC,Salaried,31000.0,6000.0,25000.0,21000.0
RET-09818,38,M,Unmarried,Minority,Self-Employed Non-Professional,84000.0,10000.0,74000.0,94000.0
RET-09819,27,F,Married,Minority,Salaried,83000.0,14000.0,69000.0,129000.0
RET-09820,49,F,Married,GEN,Salaried,90000.0,17000.0,73000.0,111000.0
RET-09821,40,F,Married,ST,Salaried,73000.0,14000.0,59000.0,133000.0
RET-09822,41,F,Married,GEN,Self-Employed Non-Professional,52000.0,4000.0,48000.0,125000.0
RET-09823,29,M,Unmarried,GEN,Self-Employed Non-Professional,49000.0,4000.0,45000.0,46000.0
RET-09824,33,M,Unmarried,GEN,Self-Employed Non-Professional,80000.0,11000.0,69000.0,44000.0
RET-09825,36,F,Married,OBC,Salaried,71000.0,13000.0,58000.0,173000.0
RET-09826,22,F,Married,OBC,Salaried,50000.0,8000.0,42000.0,114000.0
RET-09827,21,M,Married,GEN,Salaried,62000.0,11000.0,51000.0,59000.0
RET-09828,31,F,Unmarried,SC,Salaried,184000.0,40000.0,144000.0,131000.0
RET-09829,43,F,Married,GEN,Salaried,238000.0,53000.0,185000.0,532000.0
RET-09830,31,F,Married,GEN,Salaried,64000.0,16000.0,48000.0,52000.0
RET-09831,27,F,Unmarried,GEN,Salaried,47000.0,9000.0,38000.0,40000.0
RET-09832,29,M,Married,OBC,Self-Employed Professional,71000.0,8000.0,63000.0,49000.0
RET-09833,33,M,Married,GEN,Self-Employed Professional,145000.0,10000.0,135000.0,165000.0
RET-09834,34,M,Married,GEN,Self-Employed Professional,71000.0,6000.0,65000.0,169000.0
RET-09835,59,M,Unmarried,Minority,Salaried,90000.0,13000.0,77000.0,148000.0
RET-09836,48,F,Married,ST,Salaried,49000.0,8000.0,41000.0,30000.0
RET-09837,48,M,Unmarried,GEN,Salaried,36000.0,4000.0,32000.0,93000.0
RET-09838,49,M,Married,OBC,Self-Employed Non-Professional,115000.0,13000.0,102000.0,189000.0
RET-09839,28,M,Married,GEN,Salaried,82000.0,15000.0,67000.0,103000.0
RET-09840,25,F,Unmarried,OBC,Salaried,108000.0,18000.0,90000.0,221000.0
RET-09841,26,M,Married,GEN,Salaried,26000.0,3000.0,23000.0,44000.0
RET-09842,51,M,Married,GEN,Salaried,220000.0,25000.0,195000.0,534000.0
RET-09843,32,M,Married,GEN,Salaried,85000.0,15000.0,70000.0,158000.0
RET-09844,25,M,Married,GEN,Self-Employed Professional,25000.0,1000.0,24000.0,52000.0
RET-09845,33,F,Unmarried,GEN,Salaried,132000.0,28000.0,104000.0,140000.0
RET-09846,35,F,Married,Minority,Salaried,58000.0,14000.0,44000.0,131000.0
RET-09847,40,M,Unmarried,Minority,Salaried,74000.0,14000.0,60000.0,128000.0
RET-09848,40,F,Married,Minority,Salaried,55000.0,11000.0,44000.0,71000.0
RET-09849,29,M,Unmarried,Minority,Salaried,69000.0,11000.0,58000.0,50000.0
RET-09850,44,F,Unmarried,GEN,Salaried,71000.0,14000.0,57000.0,108000.0
RET-09851,31,M,Married,OBC,Self-Employed Non-Professional,27000.0,2000.0,25000.0,54000.0
RET-09852,36,F,Married,GEN,Salaried,123000.0,28000.0,95000.0,136000.0
RET-09853,44,M,Married,ST,Salaried,78000.0,16000.0,62000.0,41000.0
RET-09854,31,M,Married,SC,Salaried,96000.0,20000.0,76000.0,190000.0
RET-09855,32,M,Unmarried,GEN,Self-Employed Professional,119000.0,18000.0,101000.0,216000.0
RET-09856,43,M,Unmarried,GEN,Self-Employed Professional,79000.0,5000.0,74000.0,164000.0
RET-09857,29,F,Married,GEN,Self-Employed Professional,89000.0,12000.0,77000.0,86000.0
RET-09858,34,M,Unmarried,GEN,Self-Employed Professional,30000.0,4000.0,26000.0,21000.0
RET-09859,43,M,Married,Minority,Salaried,44000.0,6000.0,38000.0,62000.0
RET-09860,58,F,Married,ST,Self-Employed Non-Professional,77000.0,6000.0,71000.0,78000.0
RET-09861,44,M,Married,GEN,Salaried,82000.0,16000.0,66000.0,162000.0
RET-09862,42,F,Married,GEN,Salaried,93000.0,22000.0,71000.0,130000.0
RET-09863,43,M,Married,GEN,Self-Employed Professional,170000.0,16000.0,154000.0,128000.0
RET-09864,27,M,Married,Minority,Self-Employed Professional,69000.0,7000.0,62000.0,61000.0
RET-09865,39,F,Married,Minority,Salaried,91000.0,10000.0,81000.0,220000.0
RET-09866,37,M,Unmarried,OBC,Self-Employed Non-Professional,76000.0,5000.0,71000.0,148000.0
RET-09867,41,M,Unmarried,OBC,Salaried,63000.0,13000.0,50000.0,75000.0
RET-09868,39,F,Married,OBC,Salaried,64000.0,9000.0,55000.0,127000.0
RET-09869,41,M,Married,GEN,Salaried,46000.0,10000.0,36000.0,91000.0
RET-09870,34,F,Married,Minority,Salaried,68000.0,12000.0,56000.0,44000.0
RET-09871,38,F,Unmarried,OBC,Self-Employed Non-Professional,64000.0,6000.0,58000.0,151000.0
